raw_ids	SYMBOL	GENENAME
NM_001003061	FMO1	flavin containing dimethylaniline monoxygenase 1
NM_001003060	FMO3	flavin containing dimethylaniline monoxygenase 3
NM_001003310	SELE	selectin E
NM_001003283	ATP1B1	ATPase Na+/K+ transporting subunit beta 1
NM_001287158	DPT	dermatopontin
NM_001253833	ADCY10	adenylate cyclase 10
NM_001195512	KMO	kynurenine 3-monooxygenase
NM_001284465	PSEN2	presenilin 2
NM_001287159	TMEM63A	transmembrane protein 63A
NM_001308534	CD5L	CD5 molecule like
NM_001284437	BCAN	brevican
NM_001003017	RHBG	Rh family B glycoprotein
NM_001287151	LMNA	lamin A/C
NM_001313865	RAB25	RAB25, member RAS oncogene family
NM_001003269	SSR2	signal sequence receptor subunit 2
NM_001002995	ARHGEF2	Rho/Rac guanine nucleotide exchange factor 2
NM_001256018	PKLR	pyruvate kinase L/R
NM_001194977	MUC1	mucin 1, cell surface associated
NM_001160122	KRTCAP2	keratinocyte associated protein 2
NM_001252211	TPM3	tropomyosin 3
NM_001252286	RPS27	ribosomal protein S27
NM_001313859	RAB13	RAB13, member RAS oncogene family
NM_001003161	S100A4	S100 calcium binding protein A4
NM_001146144	S100A8	S100 calcium binding protein A8
NM_001287154	ATP5F1A	ATP synthase F1 subunit alpha
NM_001287155	SLC39A6	solute carrier family 39 member 6
NM_001002939	DSG1	desmoglein 1
NM_001003107	NPC1	NPC intracellular cholesterol transporter 1
NM_001287157	SNRPD1	small nuclear ribonucleoprotein D1 polypeptide
NM_001003135	CLUL1	clusterin like 1
NM_001252174	TYMS	thymidylate synthetase
NM_001003239	YES1	YES proto-oncogene 1, Src family tyrosine kinase
NM_001005262	FUT8	fucosyltransferase 8
NM_001003285	TSHR	thyroid stimulating hormone receptor
NM_001293284	PSEN1	presenilin 1
NM_001002943	PSEN1	presenilin 1
NM_001122645	DIO2	iodothyronine deiodinase 2
NM_001287169	SLC7A8	solute carrier family 7 member 8
NM_001031635	BCL2L2	BCL2 like 2
NM_001130437	PABPN1	poly(A) binding protein nuclear 1
NM_001048234	DHRS4	dehydrogenase/reductase 4
