raw_ids	SYMBOL	GENENAME
NM_001260674	FGL2	fibrinogen like 2
NM_001261769	KRIT1	KRIT1 ankyrin repeat containing
NM_001266151	GATAD1	GATA zinc finger domain containing 1
NM_001261033	FAM133B	family with sequence similarity 133 member B
NM_001266194	GNG11	G protein subunit gamma 11
NM_001260728	BET1	Bet1 golgi vesicular membrane trafficking protein
NM_001266337	COL1A2	collagen type I alpha 2 chain
NM_001172422	PEG10	paternally expressed 10
NM_001172421	PEG10	paternally expressed 10
NM_001266805	SEM1	SEM1 26S proteasome complex subunit
NM_001257461	TAC1	tachykinin precursor 1
NM_001266634	BRI3	brain protein I3
NM_001266283	PDAP1	PDGFA associated protein 1
NM_001194526	BUD31	BUD31 homolog
NM_001257618	CPSF4	cleavage and polyadenylation specific factor 4
NM_001194538	FAM200A	family with sequence similarity 200 member A
NM_001266621	ZNF655	zinc finger protein 655
NM_001257455	ZSCAN25	zinc finger and SCAN domain containing 25
NM_001127630	CYP3A43	cytochrome P450 family 3 subfamily A member 43
NM_001194114	AZGP1	alpha-2-glycoprotein 1, zinc-binding
NM_001194124	ZKSCAN1	zinc finger with KRAB and SCAN domains 1
NM_001266755	CNPY4	canopy FGF signaling regulator 4
NM_001194207	TRAPPC14	trafficking protein particle complex subunit 14
NM_001261658	MEPCE	methylphosphate capping enzyme
NM_001266286	ACTL6B	actin like 6B
NM_001261725	POP7	POP7 homolog, ribonuclease P/MRP subunit
NM_001042736	EPO	erythropoietin
NM_001194350	UFSP1	UFM1 specific peptidase 1
NM_001261003	ZNHIT1	zinc finger HIT-type containing 1
NM_001266401	FIS1	fission, mitochondrial 1
NM_001194410	IFT22	intraflagellar transport 22
NM_001265868	ORAI2	ORAI calcium release-activated calcium modulator 2
NM_001266042	LRWD1	leucine rich repeats and WD repeat domain containing 1
NM_001261088	ORC5	origin recognition complex subunit 5
NM_001257819	RINT1	RAD50 interactor 1
NM_001266817	SYPL1	synaptophysin like 1
NM_001266758	PIK3CG	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma
NM_001261020	HBP1	HMG-box transcription factor 1
NM_001261006	GPR22	G protein-coupled receptor 22
NM_001266626	DUS4L	dihydrouridine synthase 4 like
NM_001266037	PNPLA8	patatin like phospholipase domain containing 8
NM_001265876	DNAJB9	DnaJ heat shock protein family (Hsp40) member B9
NM_001257844	MRPL24	mitochondrial ribosomal protein L24
NM_001261783	IFRD1	interferon related developmental regulator 1
NM_001266987	TMEM168	transmembrane protein 168
NM_001266820	GPR85	G protein-coupled receptor 85
NM_001168678	TES	testin LIM domain protein
NM_001168619	CAV2	caveolin 2
NM_001168629	MET	MET proto-oncogene, receptor tyrosine kinase
NM_001168609	CAPZA2	capping actin protein of muscle Z-line subunit alpha 2
NM_001168687	WNT2	Wnt family member 2
NM_001168607	ASZ1	ankyrin repeat, SAM and basic leucine zipper domain containing 1
NM_001266597	LSM8	LSM8 homolog, U6 small nuclear RNA associated
NM_001198705	RNF133	ring finger protein 133
NM_001198706	RNF148	ring finger protein 148
NM_001198685	NDUFA5	NADH:ubiquinone oxidoreductase subunit A5
NM_001266797	WASL	WASP like actin nucleation promoting factor
NM_001257869	GPR37	G protein-coupled receptor 37
NM_001265763	GCC1	GRIP and coiled-coil domain containing 1
NM_001042755	LEP	leptin
NM_001193365	HILPDA	hypoxia inducible lipid droplet associated
NM_001257572	TMEM209	transmembrane protein 209
NM_001194010	SSMEM1	serine rich single-pass membrane protein 1
NM_001266838	CEP41	centrosomal protein 41
NM_001260942	MEST	mesoderm specific transcript
NM_001265861	AKR1B1	aldo-keto reductase family 1 member B
NM_001194379	TMEM213	transmembrane protein 213
NM_001194423	FMC1	formation of mitochondrial complex V assembly factor 1 homolog
NM_001261554	RAB19	RAB19, member RAS oncogene family
NM_001266016	MRPS33	mitochondrial ribosomal protein S33
NM_001266152	SSBP1	single stranded DNA binding protein 1
NM_001194861	PRSS37	serine protease 37
NM_001265762	EPHB6	EPH receptor B6
NM_001266849	GSTK1	glutathione S-transferase kappa 1
NM_001261048	ZYX	zyxin
NM_001193978	OR2A2	olfactory receptor, family 2, subfamily A, member 2
NM_001193948	TCAF2	TRPM8 channel associated factor 2
NM_001266842	ZNF862	zinc finger protein 862
NM_001193828	LRRC61	leucine rich repeat containing 61
NM_001266683	RARRES2	retinoic acid receptor responder 2
NM_001257713	GIMAP4	GTPase, IMAP family member 4
NM_001193516	GIMAP2	GTPase, IMAP family member 2
NM_001257536	TMEM176B	transmembrane protein 176B
NM_001257932	TMEM176A	transmembrane protein 176A
NM_001266418	CDK5	cyclin dependent kinase 5
NM_001194233	TMUB1	transmembrane and ubiquitin like domain containing 1
NM_001257513	UST	uronyl 2-sulfotransferase
NM_001266789	GMDS	GDP-mannose 4,6-dehydratase
NM_001266214	GFOD1	Gfo/Idh/MocA-like oxidoreductase domain containing 1
NM_001266532	CAP2	cyclase associated actin cytoskeleton regulatory protein 2
NM_001265932	ZNF322	zinc finger protein 322
NM_001266569	SUPT3H	SPT3 homolog, SAGA and STAGA complex component
NM_001265863	EFHC1	EF-hand domain containing 1
NM_001266001	SNAP91	synaptosome associated protein 91
NM_001261738	KLHL32	kelch like family member 32
NM_001257914	PREP	prolyl endopeptidase
NM_001266833	SEC63	SEC63 homolog, protein translocation regulator
NM_001265755	GRM1	glutamate metabotropic receptor 1
NM_001266534	SLC35F1	solute carrier family 35 member F1
NM_001266270	IRF4	interferon regulatory factor 4
NM_001266944	EXOC2	exocyst complex component 2
NM_001202551	SERPINB6	serpin family B member 6
NM_001194862	BLOC1S5	biogenesis of lysosomal organelles complex 1 subunit 5
NM_001257835	SLC35B3	solute carrier family 35 member B3
NM_001261045	TMEM170B	transmembrane protein 170B
NM_001260596	PHACTR1	phosphatase and actin regulator 1
NM_001261675	NOL7	nucleolar protein 7
NM_001261594	NUP153	nucleoporin 153
NM_001257709	NRSN1	neurensin 1
NM_001032856	CMAH	cytidine monophospho-N-acetylneuraminic acid hydroxylase
NM_001266531	BTN2A2	butyrophilin subfamily 2 member A2
NM_001194722	CDKN1A	cyclin dependent kinase inhibitor 1A
NM_001257787	CMTR1	cap methyltransferase 1
NM_001261579	PTK7	protein tyrosine kinase 7 (inactive)
NM_001194870	CYP39A1	cytochrome P450 family 39 subfamily A member 1
NM_001266309	CD2AP	CD2 associated protein
NM_001261561	MMUT	methylmalonyl-CoA mutase
NM_001032811	CRISP1	cysteine rich secretory protein 1
NM_001160298	FBXO9	F-box protein 9
NM_001266506	LRRC1	leucine rich repeat containing 1
NM_001194454	FAM83B	family with sequence similarity 83 member B
NM_001261741	RAB23	RAB23, member RAS oncogene family
NM_001266600	PRIM2	DNA primase subunit 2
NM_001194396	SDHAF4	succinate dehydrogenase complex assembly factor 4
NM_001265828	KCNQ5	potassium voltage-gated channel subfamily Q member 5
NM_001266344	LCA5	lebercilin LCA5
NM_001193767	CYB5R4	cytochrome b5 reductase 4
NM_001257900	SNX14	sorting nexin 14
NM_001261717	ANKRD6	ankyrin repeat domain 6
NM_001194065	FUT9	fucosyltransferase 9
NM_001266033	FBXL4	F-box and leucine rich repeat protein 4
NM_001266911	PDSS2	decaprenyl diphosphate synthase subunit 2
NM_001266260	ZDHHC14	zinc finger DHHC-type palmitoyltransferase 14
NM_001265835	CNKSR3	CNKSR family member 3
NM_001257599	IPCEF1	interaction protein for cytohesin exchange factors 1
NM_001261698	RMND1	required for meiotic nuclear division 1 homolog
NM_001278476	AKAP12	A-kinase anchoring protein 12
NM_001193728	GINM1	glycosylated integral membrane protein 1
NM_001193764	ADGB	androglobin
NM_001266774	SHPRH	SNF2 histone linker PHD RING helicase
NM_001260565	AIG1	androgen induced 1
NM_001265792	MOXD1	monooxygenase DBH like 1
NM_001194872	HDDC2	HD domain containing 2
NM_001257630	TPD52L1	TPD52 like 1
NM_001257550	SERINC1	serine incorporator 1
NM_001261622	NT5DC1	5'-nucleotidase domain containing 1
NM_001193687	HS3ST5	heparan sulfate-glucosamine 3-sulfotransferase 5
NM_001266136	TRAF3IP2	TRAF3 interacting protein 2
NM_001260620	SLC16A10	solute carrier family 16 member 10
NM_001172433	FIG4	FIG4 phosphoinositide 5-phosphatase
NM_001266357	PACRG	parkin coregulated
NM_001260542	DUSP22	dual specificity phosphatase 22
NM_001261583	SERPINB1	serpin family B member 1
NM_001266993	SERPINB9	serpin family B member 9
NM_001261808	PSMG4	proteasome assembly chaperone 4
NM_001267791	FAM50B	family with sequence similarity 50 member B
NM_001194743	NRN1	neuritin 1
NM_001258152	SSR1	signal sequence receptor subunit 1
NM_001266192	SNRNP48	small nuclear ribonucleoprotein U11/U12 subunit 48
NM_001261342	EEF1E1	eukaryotic translation elongation factor 1 epsilon 1
NM_001193881	C4H6orf52	chromosome 4 C6orf52 homolog
NM_001257415	PAK1IP1	PAK1 interacting protein 1
NM_001261294	TMEM14B	transmembrane protein 14B
NM_001261719	SMIM13	small integral membrane protein 13
NM_001307972	ERVFRD-1	endogenous retrovirus group FRD member 1, envelope
NM_001193850	ADTRP	androgen dependent TFPI regulating protein
NM_001266180	RNF182	ring finger protein 182
NM_001261335	CD83	CD83 molecule
NM_001261795	MYLIP	myosin regulatory light chain interacting protein
NM_001258124	FAM8A1	family with sequence similarity 8 member A1
NM_001257528	DEK	DEK proto-oncogene
NM_001265699	RNF144B	ring finger protein 144B
NM_001265656	ID4	inhibitor of DNA binding 4
NM_001047128	PRL	prolactin
NM_001171950	ACOT13	acyl-CoA thioesterase 13
NM_001194185	C4H6orf62	chromosome 4 C6orf62 homolog
NM_001258199	GMNN	geminin DNA replication inhibitor
NM_001260576	HFE	homeostatic iron regulator
NM_001080761	H1-6	H1.6 linker histone, cluster member
NM_001193778	H2AC6	H2A clustered histone 6
NM_001193825	H2BC9	H2B clustered histone 9
NM_001193396	HMGN4	high mobility group nucleosomal binding domain 4
NM_001193949	H2BC11	H2B clustered histone 11
NM_001260530	H2BC12	H2B clustered histone 12
NM_001194031	H2AC13	H2A clustered histone 13
NM_001194037	H2AC14	H2A clustered histone 14
NM_001194063	H1-5	H1.5 linker histone, cluster member
NM_001193884	H2BC17	H2B clustered histone 17
NM_001159358	GPX6	glutathione peroxidase 6
NM_001159302	GPX5	glutathione peroxidase 5
NM_001260792	TRIM27	tripartite motif containing 27
NM_001194193	OR2B3	olfactory receptor, family 2, subfamily B, member 3
NM_001194199	OR2J3	olfactory receptor, family 2, subfamily J, member 3
NM_001194203	OR14J1	olfactory receptor, family 14, subfamily J, member 1
NM_001194206	OR5V1	olfactory receptor, family 5, subfamily V, member 1
NM_001194208	OR12D3	olfactory receptor, family 12, subfamily D, member 3
NM_001194222	OR2H2	olfactory receptor, family 2, subfamily H, member 2
NM_001261276	GABBR1	gamma-aminobutyric acid type B receptor subunit 1
NM_001194863	MOG	myelin oligodendrocyte glycoprotein
NM_001048246	MAMU-A	major histocompatibility complex, class I, A
NM_001257586	PRR3	proline rich 3
NM_001032813	TUBB	tubulin beta class I
NM_001114961	C4H6orf15	chromosome 4 C6orf15 homolog
NM_001048245	MAMU-B	MHC class I antigen
NM_001194528	MCCD1	mitochondrial coiled-coil domain 1
NM_001289753	LST1	leukocyte specific transcript 1
NM_001042640	NCR3	natural cytotoxicity triggering receptor 3
NM_001257688	CSNK2B	casein kinase 2 beta
NM_001032890	LY6G5C	lymphocyte antigen 6 family member G5C
NM_001194576	LY6G6C	lymphocyte antigen 6 family member G6C
NM_001194580	MPIG6B	megakaryocyte and platelet inhibitory receptor G6b
NM_001260633	DDAH2	DDAH family member 2, ADMA-independent
NM_001194586	SAPCD1	suppressor APC domain containing 1
NM_001260685	LSM2	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated
NM_001266298	NEU1	neuraminidase 1
NM_001266982	DXO	decapping exoribonuclease
NM_001194627	CYP21A2	cytochrome P450 family 21 subfamily A member 2
NM_001194632	FKBPL	FKBP prolyl isomerase like
NM_001257898	PRRT1	proline rich transmembrane protein 1
NM_001194641	EGFL8	EGF like domain multiple 8
NM_001194646	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1
NM_001205116	RNF5	ring finger protein 5
NM_001205117	AGER	advanced glycosylation end-product specific receptor
NM_001257808	GPSM3	G protein signaling modulator 3
NM_001194680	HLA-DQA1	major histocompatibility complex, class II, DQ alpha 1-like
NM_001194682	MAMU-DOB	major histocompatibility complex, class II, DO beta
NM_001194864	PSMB9	proteasome 20S subunit beta 9
NM_001265654	MAMU-DMB	major histocompatibility complex, class II, DM beta
NM_001193474	MAMU-DMA	major histocompatibility complex, class II, DM alpha
NM_001194694	MAMU-DOA	major histocompatibility complex, class II, DO alpha
NM_001261144	SLC39A7	solute carrier family 39 member 7
NM_001260985	B3GALT4	beta-1,3-galactosyltransferase 4
NM_001194865	PFDN6	prefoldin subunit 6
NM_001194701	RGL2	ral guanine nucleotide dissociation stimulator like 2
NM_001261727	TAPBP	TAP binding protein
NM_001257426	PHF1	PHD finger protein 1
NM_001265646	CUTA	cutA divalent cation tolerance homolog
NM_001266203	MCM4	minichromosome maintenance complex component 4
NM_001266731	BAK1	BCL2 antagonist/killer 1
NM_001194866	UQCC2	ubiquinol-cytochrome c reductase complex assembly factor 2
NM_001032807	MLN	motilin
NM_001266352	HMGA1	high mobility group AT-hook 1
NM_001194714	NUDT3	nudix hydrolase 3
NM_001193579	RPS10	ribosomal protein S10
NM_001261556	TAF11	TATA-box binding protein associated factor 11
NM_001266226	RPL10A	ribosomal protein L10a
NM_001257899	KCTD20	potassium channel tetramerization domain containing 20
NM_001260590	STK38	serine/threonine kinase 38
NM_001258161	C4H6orf89	chromosome 4 C6orf89 homolog
NM_001266318	PI16	peptidase inhibitor 16
NM_001266688	FGD2	FYVE, RhoGEF and PH domain containing 2
NM_001265829	RNF8	ring finger protein 8
NM_001261613	CCDC167	coiled-coil domain containing 167
NM_001261764	GLO1	glyoxalase I
NM_001190874	SAYSD1	SAYSVFN motif domain containing 1
NM_001194723	KCNK17	potassium two pore domain channel subfamily K member 17
NM_001194867	TSPO2	translocator protein 2
NM_001194725	OARD1	O-acyl-ADP-ribose deacylase 1
NM_001194727	NFYA	nuclear transcription factor Y subunit alpha
NM_001194729	TREML1	triggering receptor expressed on myeloid cells like 1
NM_001266091	FOXP4	forkhead box P4
NM_001257924	MDFI	MyoD family inhibitor
NM_001266320	TFEB	transcription factor EB
NM_001266191	FRS3	fibroblast growth factor receptor substrate 3
NM_001193443	TOMM6	translocase of outer mitochondrial membrane 6
NM_001265987	CCND3	cyclin D3
NM_001193633	RPL7L1	ribosomal protein L7 like 1
NM_001193837	PTCRA	pre T cell antigen receptor alpha
NM_001194868	CNPY3	canopy FGF signaling regulator 3
NM_001265767	GNMT	glycine N-methyltransferase
NM_001194869	MEA1	male-enhanced antigen 1
NM_001193983	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1
NM_001266365	DLK2	delta like non-canonical Notch ligand 2
NM_001194038	LRRC73	leucine rich repeat containing 73
NM_001260624	YIPF3	Yip1 domain family member 3
NM_001266942	XPO5	exportin 5
NM_001266862	GTPBP2	GTP binding protein 2
NM_001265944	MAD2L1BP	MAD2L1 binding protein
NM_001257635	MRPS18A	mitochondrial ribosomal protein S18A
NM_001278410	VEGFA	vascular endothelial growth factor A
NM_001278437	VEGFA	vascular endothelial growth factor A
NM_001278385	VEGFA	vascular endothelial growth factor A
NM_001278384	VEGFA	vascular endothelial growth factor A
NM_001257896	SLC29A1	solute carrier family 29 member 1 (Augustine blood group)
NM_001195533	HSP90AB1	heat shock protein 90 alpha family class B member 1
NM_001261272	CDC5L	cell division cycle 5 like
NM_001266236	ENPP4	ectonucleotide pyrophosphatase/phosphodiesterase 4
NM_001260849	SLC25A27	solute carrier family 25 member 27
NM_001032815	RHAG	Rh associated glycoprotein
NM_001261287	IL17F	interleukin 17F
NM_001266671	MCM3	minichromosome maintenance complex component 3
NM_001194357	PAQR8	progestin and adipoQ receptor family member 8
NM_001260535	TRAM2	translocation associated membrane protein 2
NM_001266637	TMEM14A	transmembrane protein 14A
NM_001195777	GSTA2	glutathione S-transferase alpha 2
NM_001261268	GSTA3	glutathione S-transferase alpha 3
NM_001258102	GSTA4	glutathione S-transferase alpha 4
NM_001261107	GCLC	glutamate-cysteine ligase catalytic subunit
NM_001257859	BEND6	BEN domain containing 6
NM_001257777	ZNF451	zinc finger protein 451
NM_001260703	BAG2	BAG cochaperone 2
NM_001194516	LMBRD1	LMBR1 domain containing 1
NM_001257908	KHDC1	KH domain containing 1
NM_001195750	EEF1A1	eukaryotic translation elongation factor 1 alpha 1
NM_001260632	SLC17A5	solute carrier family 17 member 5
NM_001260817	TMEM30A	transmembrane protein 30A
NM_001104536	MYO6	myosin VI
NM_001194610	IRAK1BP1	interleukin 1 receptor associated kinase 1 binding protein 1
NM_001193701	TPBG	trophoblast glycoprotein
NM_001048244	PRSS35	serine protease 35
NM_001261086	MRAP2	melanocortin 2 receptor accessory protein 2
NM_001193845	SYNCRIP	synaptotagmin binding cytoplasmic RNA interacting protein
NM_001266759	SLC35A1	solute carrier family 35 member A1
NM_001266366	PNRC1	proline rich nuclear receptor coactivator 1
NM_001195585	SRSF12	serine and arginine rich splicing factor 12
NM_001265787	LYRM2	LYR motif containing 2
NM_001266325	UFL1	UFM1 specific ligase 1
NM_001260754	NDUFAF4	NADH:ubiquinone oxidoreductase complex assembly factor 4
NM_001266112	FAXC	failed axon connections homolog, metaxin like GST domain containing
NM_001032948	MCHR2	melanin concentrating hormone receptor 2
NM_001266984	MTRES1	mitochondrial transcription rescue factor 1
NM_001257501	QRSL1	glutaminyl-tRNA amidotransferase subunit QRSL1
NM_001257913	POPDC3	popeye domain containing 3
NM_001266212	BVES	blood vessel epicardial substance
NM_001266911	PDSS2	decaprenyl diphosphate synthase subunit 2
NM_001190969	GTF2H5	general transcription factor IIH subunit 5
NM_001261482	TFB1M	transcription factor B1, mitochondrial
NM_001260752	VIP	vasoactive intestinal peptide
NM_001194146	MYCT1	MYC target 1
NM_001257928	ARMT1	acidic residue methyltransferase 1
NM_001258066	ZBTB2	zinc finger and BTB domain containing 2
NM_001278477	AKAP12	A-kinase anchoring protein 12
NM_001258155	PPIL4	peptidylprolyl isomerase like 4
NM_001257790	TAB2	TGF-beta activated kinase 1 (MAP3K7) binding protein 2
NM_001193894	RAB32	RAB32, member RAS oncogene family
NM_001261073	FBXO30	F-box protein 30
NM_001260831	STX11	syntaxin 11
NM_001266566	SF3B5	splicing factor 3b subunit 5
NM_001260788	PLAGL1	PLAG1 like zinc finger 1
NM_001257927	PEX3	peroxisomal biogenesis factor 3
NM_001261520	VTA1	vesicle trafficking 1
NM_001278400	NMBR	neuromedin B receptor
NM_001193359	ABRACL	ABRA C-terminal like
NM_001194081	HEBP2	heme binding protein 2
NM_001261344	TNFAIP3	TNF alpha induced protein 3
NM_001266300	IFNGR1	interferon gamma receptor 1
NM_001260958	TCF21	transcription factor 21
NM_001195665	RPS12	ribosomal protein S12
NM_001194194	SLC18B1	solute carrier family 18 member B1
NM_001257724	STX7	syntaxin 7
NM_001261479	MED23	mediator complex subunit 23
NM_001194318	C4H6orf58	chromosome 4 C6orf58 homolog
NM_001194871	KIAA0408	KIAA0408
NM_001261505	ECHDC1	ethylmalonyl-CoA decarboxylase 1
NM_001266587	RNF146	ring finger protein 146
NM_001258056	TRMT11	tRNA methyltransferase 11 homolog
NM_001194369	HINT3	histidine triad nucleotide binding protein 3
NM_001194380	HEY2	hes related family bHLH transcription factor with YRPW motif 2
NM_001194395	CLVS2	clavesin 2
NM_001257714	FABP7	fatty acid binding protein 7
NM_001261067	GJA1	gap junction protein alpha 1
NM_001194486	ASF1A	anti-silencing function 1A histone chaperone
NM_001190894	PLN	phospholamban
NM_001194492	NUS1	NUS1 dehydrodolichyl diphosphate synthase subunit
NM_001194499	VGLL2	vestigial like family member 2
NM_001194873	FAM162B	family with sequence similarity 162 member B
NM_001266855	RWDD1	RWD domain containing 1
NM_001194517	CALHM5	calcium homeostasis modulator family member 5
NM_001194874	TSPYL4	TSPY like 4
NM_001194546	COL10A1	collagen type X alpha 1 chain
NM_001193364	FAM229B	family with sequence similarity 229 member B
NM_001258154	RPF2	ribosome production factor 2 homolog
NM_001261343	CDC40	cell division cycle 40
NM_001266860	SMPD2	sphingomyelin phosphodiesterase 2
NM_001265743	CD164	CD164 molecule
NM_001257953	SNX3	sorting nexin 3
NM_001265967	NR2E1	nuclear receptor subfamily 2 group E member 1
NM_001261748	OSTM1	osteoclastogenesis associated transmembrane protein 1
NM_001032805	SOD2	superoxide dismutase 2
NM_001260846	WTAP	WT1 associated protein
NM_001257728	TCP1	t-complex 1
NM_001265858	MRPL18	mitochondrial ribosomal protein L18
NM_001043075	PLG	plasminogen
NM_001260570	MPC1	mitochondrial pyruvate carrier 1
NM_001266725	RNASET2	ribonuclease T2
NM_001260636	PSMB1	proteasome 20S subunit beta 1
NM_001266921	ELOVL6	ELOVL fatty acid elongase 6
NM_001266899	NDST3	N-deacetylase and N-sulfotransferase 3
NM_001261471	ADD1	adducin 1
NM_001257961	JAKMIP1	janus kinase and microtubule interacting protein 1
NM_001258065	TBC1D1	TBC1 domain family member 1
NM_001260886	JCHAIN	joining chain of multimeric IgA and IgM
NM_001261497	POLR2B	RNA polymerase II subunit B
NM_001261366	HERC3	HECT and RLD domain containing E3 ubiquitin protein ligase 3
NM_001266263	BMPR1B	bone morphogenetic protein receptor type 1B
NM_001185013	GRIA2	glutamate ionotropic receptor AMPA type subunit 2
NM_001185014	GRIA2	glutamate ionotropic receptor AMPA type subunit 2
NM_001257684	CPLX1	complexin 1
NM_001258174	MAEA	macrophage erythroblast attacher, E3 ubiquitin ligase
NM_001260531	STX18	syntaxin 18
NM_001261139	PPP2R2C	protein phosphatase 2 regulatory subunit Bgamma
NM_001193917	KIAA0232	KIAA0232
NM_001261812	ZNF518B	zinc finger protein 518B
NM_001265724	RAB28	RAB28, member RAS oncogene family
NM_001077420	PROM1	prominin 1
NM_001265886	LDB2	LIM domain binding 2
NM_001172360	LCORL	ligand dependent nuclear receptor corepressor like
NM_001266920	ANAPC4	anaphase promoting complex subunit 4
NM_001260693	RBPJ	recombination signal binding protein for immunoglobulin kappa J region
NM_001260783	TBC1D19	TBC1 domain family member 19
NM_001257674	C5H4orf19	chromosome 5 C4orf19 homolog
NM_001260841	UBE2K	ubiquitin conjugating enzyme E2 K
NM_001265879	ATP8A1	ATPase phospholipid transporting 8A1
NM_001194126	GRXCR1	glutaredoxin and cysteine rich domain containing 1
NM_001261668	GABRA2	gamma-aminobutyric acid type A receptor subunit alpha2
NM_001260885	COMMD8	COMM domain containing 8
NM_001258163	PLAC8	placenta associated 8
NM_001193798	SCD5	stearoyl-CoA desaturase 5
NM_001260807	HNRNPD	heterogeneous nuclear ribonucleoprotein D
NM_001261293	CNOT6L	CCR4-NOT transcription complex subunit 6 like
NM_001261704	ADGRL3	adhesion G protein-coupled receptor L3
NM_001260722	SRP72	signal recognition particle 72
NM_001266095	KIT	KIT proto-oncogene, receptor tyrosine kinase
NM_001260857	MAPK10	mitogen-activated protein kinase 10
NM_001257582	HSD17B11	hydroxysteroid 17-beta dehydrogenase 11
NM_001032919	ABCG2	ATP binding cassette subfamily G member 2
NM_001266195	PPM1K	protein phosphatase, Mg2+/Mn2+ dependent 1K
NM_001194290	TSPAN5	tetraspanin 5
NM_001261513	METAP1	methionyl aminopeptidase 1
NM_001261563	PPP3CA	protein phosphatase 3 catalytic subunit alpha
NM_001266053	NFKB1	nuclear factor kappa B subunit 1
NM_001037862	TACR3	tachykinin receptor 3
NM_001266390	GSTCD	glutathione S-transferase C-terminal domain containing
NM_001266656	ENPEP	glutamyl aminopeptidase
NM_001128087	PRSS12	serine protease 12
NM_001194270	SPRY1	sprouty RTK signaling antagonist 1
NM_001266133	JADE1	jade family PHD finger 1
NM_001258164	SCLT1	sodium channel and clathrin linker 1
NM_001266291	SLC7A11	solute carrier family 7 member 11
NM_001258103	NAA15	N-alpha-acetyltransferase 15, NatA auxiliary subunit
NM_001261313	MGST2	microsomal glutathione S-transferase 2
NM_001266432	GAB1	GRB2 associated binding protein 1
NM_001257597	HHIP	hedgehog interacting protein
NM_001266954	ABCE1	ATP binding cassette subfamily E member 1
NM_001266965	LSM6	LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated
NM_001257948	FBXW7	F-box and WD repeat domain containing 7
NM_001266175	ARFIP1	ADP ribosylation factor interacting protein 1
NM_001266845	GUCY1B1	guanylate cyclase 1 soluble subunit beta 1
NM_001266452	GLRB	glycine receptor beta
NM_001266261	TMEM144	transmembrane protein 144
NM_001265874	FBXO8	F-box protein 8
NM_001265765	GPM6A	glycoprotein M6A
NM_001193929	TENM3	teneurin transmembrane protein 3
NM_001266165	STOX2	storkhead box 2
NM_001258171	PCGF3	polycomb group ring finger 3
NM_001266780	CTBP1	C-terminal binding protein 1
NM_001172429	HMX1	H6 family homeobox 1
NM_001258141	LYAR	Ly1 antibody reactive
NM_001260971	NSG1	neuronal vesicle trafficking associated 1
NM_001040416	MSX1	msh homeobox 1
NM_001266075	CRMP1	collapsin response mediator protein 1
NM_001193938	MRFAP1	Morf4 family associated protein 1
NM_001193928	MRFAP1L1	Morf4 family associated protein 1 like 1
NM_001261551	GRPEL1	GrpE like 1, mitochondrial
NM_001194098	HS3ST1	heparan sulfate-glucosamine 3-sulfotransferase 1
NM_001194111	NKX3-2	NK3 homeobox 2
NM_001261773	CD38	CD38 molecule
NM_001194145	FGFBP1	fibroblast growth factor binding protein 1
NM_001266589	TAPT1	transmembrane anterior posterior transformation 1
NM_001194741	CLRN2	clarin 2
NM_001260698	LAP3	leucine aminopeptidase 3
NM_001194742	DCAF16	DDB1 and CUL4 associated factor 16
NM_001260731	DHX15	DEAH-box helicase 15
NM_001194332	SOD3	superoxide dismutase 3
NM_001193775	RELL1	RELT like 1
NM_001261280	KLF3	KLF transcription factor 3
NM_001193846	TMEM156	transmembrane protein 156
NM_001266872	WDR19	WD repeat domain 19
NM_001193558	RPL9	ribosomal protein L9
NM_001261102	LIAS	lipoic acid synthetase
NM_001261103	UGDH	UDP-glucose 6-dehydrogenase
NM_001260809	RHOH	ras homolog family member H
NM_001261135	TMEM33	transmembrane protein 33
NM_001194875	GNPDA2	glucosamine-6-phosphate deaminase 2
NM_001193385	COX7B2	cytochrome c oxidase subunit VIIb2
NM_001266145	SLAIN2	SLAIN motif family member 2
NM_001266991	OCIAD2	OCIA domain containing 2
NM_001266126	MRPS18C	mitochondrial ribosomal protein S18C
NM_001105280	COPS4	COP9 signalosome subunit 4
NM_001260709	HNRNPDL	heterogeneous nuclear ribonucleoprotein D like
NM_001193898	GK2	glycerol kinase 2
NM_001193901	NAA11	N-alpha-acetyltransferase 11, NatA catalytic subunit
NM_001257693	PAQR3	progestin and adipoQ receptor family member 3
NM_001195445	CCNI	cyclin I
NM_001194876	STBD1	starch binding domain 1
NM_001261768	G3BP2	G3BP stress granule assembly factor 2
NM_001136013	CDKL2	cyclin dependent kinase like 2
NM_001261521	THAP6	THAP domain containing 6
NM_001261545	RCHY1	ring finger and CHY zinc finger domain containing 1
NM_001032965	CXCL8	C-X-C motif chemokine ligand 8
NM_001195649	ALB	albumin
NM_001257554	DCK	deoxycytidine kinase
NM_001267002	GRSF1	G-rich RNA sequence binding factor 1
NM_001080135	ODAM	odontogenic, ameloblast associated
NM_001193512	SULT1B1	sulfotransferase family 1B member 1
NM_001194387	UGT2A3	UDP glucuronosyltransferase family 2 member A3
NM_001032830	UGT2B33	UDP-Glucuronosyltransferase UGT2B33
NM_001033027	UGT2B9*2	UDP Glucuronosyltransferase 2 family, polypeptide B9*2
NM_001194445	STAP1	signal transducing adaptor family member 1
