raw_ids	SYMBOL	GENENAME
NM_001024909	Ccdc184	coiled-coil domain containing 184
NM_001024356	H1f7	H1.7 linker histone
NM_001106792	Zfp641	zinc finger protein 641
NM_001004244	Kansl2	KAT8 regulatory NSL complex subunit 2
NM_001134528	Spmip11	sperm microtubule inner protein 11
NM_012821	Adcy6	adenylate cyclase 6
NM_001270785	Adcy6	adenylate cyclase 6
NM_012828	Cacnb3	calcium voltage-gated channel auxiliary subunit beta 3
NM_001106793	Ddx23	DEAD-box helicase 23
NM_001013222	Rnd1	Rho family GTPase 1
NM_001014203	Ccdc65	coiled-coil domain containing 65
NM_001013105	Fkbp11	FKBP prolyl isomerase 11
NM_080904	Arf3	ADP-ribosylation factor 3
NM_001108111	Wnt10b	Wnt family member 10B
NM_001105714	Wnt1	Wnt family member 1
NM_030993	Ddn	dendrin
NM_013010	Prkag1	protein kinase AMP-activated non-catalytic subunit gamma 1
NM_182825	Rhebl1	RHEB like 1
NM_053367	Dhh	desert hedgehog signaling molecule
NM_001013950	Lmbr1l	limb development membrane protein 1-like
NM_001044270	Tuba1b	tubulin, alpha 1B
NM_022298	Tuba1a	tubulin, alpha 1A
NM_001011995	Tuba1c	tubulin, alpha 1C
NM_012633	Prph	peripherin
NM_001271243	Troap	trophinin associated protein
NM_001271242	C1ql4	complement C1q like 4
NM_001014204	Dnajc22	DnaJ heat shock protein family (Hsp40) member C22
NM_017108	Kcnh3	potassium voltage-gated channel subfamily H member 3
NM_001191614	Spats2	spermatogenesis associated, serine-rich 2
NM_001013106	Mcrs1	microspherule protein 1
NM_001134633	Fam186b	family with sequence similarity 186, member B
NM_001134583	Prpf40b	pre-mRNA processing factor 40 homolog B
NM_019381	Tmbim6	transmembrane BAX inhibitor motif containing 6
NM_001271369	Nckap5l	NCK-associated protein 5-like
NM_001108751	Bcdin3d	BCDIN3 domain containing RNA methyltransferase
NM_144756	Faim2	Fas apoptotic inhibitory molecule 2
NM_012909	Aqp2	aquaporin 2
NM_012779	Aqp5	aquaporin 5
NM_022181	Aqp6	aquaporin 6
NM_001108112	Racgap1	Rac GTPase-activating protein 1
NM_024154	Asic1	acid sensing ion channel subunit 1
NM_001108752	Smarcd1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1
NM_022215	Gpd1	glycerol-3-phosphate dehydrogenase 1
NM_001108993	Cers5	ceramide synthase 5
NM_001191615	Lima1	LIM domain and actin binding 1
NM_001100895	Atf1	activating transcription factor 1
NM_001037355	Tmt1a	thiol methyltransferase 1A
NM_013173	Slc11a2	solute carrier family 11 member 2
NM_001122781	Letmd1	LETM1 domain containing 1
NM_001108113	Csrnp2	cysteine and serine rich nuclear protein 2
NM_001134714	Tfcp2	transcription factor CP2
NM_001105746	Pou6f1	POU class 6 homeobox 1
NM_001013107	Dazap2	DAZ associated protein 2
NM_182817	Smagp	small cell adhesion glycoprotein
NM_001012223	Bin2	bridging integrator 2
NM_012552	Cela1	chymotrypsin like elastase 1
NM_001172063	Galnt6	polypeptide N-acetylgalactosaminyltransferase 6
NM_001270794	Slc4a8	solute carrier family 4 member 8
NM_001270795	Slc4a8	solute carrier family 4 member 8
NM_199497	Slc4a8	solute carrier family 4 member 8
NM_019266	Scn8a	sodium voltage-gated channel alpha subunit 8
NM_022441	Acvrl1	activin A receptor like type 1
NM_199230	Acvr1b	activin A receptor type 1B
NM_138894	Tamalin	trafficking regulator and scaffold protein tamalin
NM_024388	Nr4a1	nuclear receptor subfamily 4, group A, member 1
NM_001007659	Atg101	autophagy related 101
NM_001271114	Atg101	autophagy related 101
NM_001014267	Krt88	keratin 88
NM_183333	Krt5	keratin 5
NM_001276440	Krt71	keratin 71
NM_001008802	Krt1	keratin 1
NM_199370	Krt8	keratin 8
NM_053976	Krt18	keratin 18
NM_001008324	Eif4b	eukaryotic translation initiation factor 4B
NM_001191790	Spryd3	SPRY domain containing 3
NM_013104	Igfbp6	insulin-like growth factor binding protein 6
NM_153728	Soat2	sterol O-acyltransferase 2
NM_001134454	Csad	cysteine sulfinic acid decarboxylase
NM_021750	Csad	cysteine sulfinic acid decarboxylase
NM_013171	Itgb7	integrin subunit beta 7
NM_001135250	Rarg	retinoic acid receptor, gamma
NM_001135249	Rarg	retinoic acid receptor, gamma
NM_001126282	Mfsd5	major facilitator superfamily domain containing 5
NM_001170602	Espl1	extra spindle pole bodies like 1, separase
NM_001106794	Pfdn5	prefoldin subunit 5
NM_001005545	Myg1	MYG1 exonuclease
NM_001106795	Aaas	aladin WD repeat nucleoporin
NM_012655	Sp1	Sp1 transcription factor
NM_030998	Amhr2	anti-Mullerian hormone receptor type 2
NM_001008379	Prr13	proline rich 13
NM_001013223	Pcbp2	poly(rC) binding protein 2
NM_013055	Map3k12	mitogen activated protein kinase kinase kinase 12
NM_001034941	Tarbp2	Tarbp2 subunit of RISC loading complex
NM_022586	Npff	neuropeptide FF-amide peptide precursor
NM_001108115	Atf7	activating transcription factor 7
NM_133556	Atp5mc2	ATP synthase membrane subunit c locus 2
NM_139190	Calcoco1	calcium binding and coiled coil domain 1
NM_001308639	Hoxc11	homeobox C11
NM_001308636	Hoxc10	homeo box C10
NM_001100907	Hoxc9	homeobox C9
NM_001177326	Hoxc8	homeobox C8
NM_001108116	Hoxc5	homeo box C5
NM_001109884	Hoxc4	homeo box C4
NM_001106797	Cbx5	chromobox 5
NM_017248	Hnrnpa1	heterogeneous nuclear ribonucleoprotein A1
NM_001012224	Nfe2	nuclear factor, erythroid 2
NM_001108117	Copz1	COPI coat complex subunit zeta 1
NM_001109509	Gpr84	G protein-coupled receptor 84
NM_001135088	Zfp385a	zinc finger protein 385A
NM_001135089	Zfp385a	zinc finger protein 385A
NM_001109470	Zfp385a	zinc finger protein 385A
NM_001108118	Itga5	integrin subunit alpha 5
NM_001079707	Gtsf1	gametocyte specific factor 1
NM_001109288	Gtsf2	gametocyte specific factor 2
NM_001108119	Nckap1l	NCK associated protein 1 like
NM_022710	Pde1b	phosphodiesterase 1B
NM_022676	Ppp1r1a	protein phosphatase 1, regulatory (inhibitor) subunit 1A
NM_012794	Glycam1	glycosylation dependent cell adhesion molecule 1
NM_019171	Spt1	salivary protein 1
NM_023956	Gucy1a2	guanylate cyclase 1 soluble subunit alpha 2
NM_001106798	Aasdhppt	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
NM_001108121	Kbtbd3	kelch repeat and BTB domain containing 3
NM_001024357	Msantd4	Myb/SANT DNA binding domain containing 4 with coiled-coils
NM_001113184	Gria4	glutamate ionotropic receptor AMPA type subunit 4
NM_017263	Gria4	glutamate ionotropic receptor AMPA type subunit 4
NM_001113185	Gria4	glutamate ionotropic receptor AMPA type subunit 4
NM_012762	Casp1	caspase 1
NM_053736	Casp4	caspase 4
NM_130422	Casp12	caspase 12
NM_001013893	Actl9b	actin-like 9b
NM_173318	Vom2r18	vomeronasal 2 receptor, 18
NM_023962	Pdgfd	platelet derived growth factor D
NM_001085475	Ddi1	DNA-damage inducible 1 homolog 1
NM_023024	Dync2h1	dynein cytoplasmic 2 heavy chain 1
NM_001009696	Dcun1d5	defective in cullin neddylation 1 domain containing 5
NM_133530	Mmp13	matrix metallopeptidase 13
NM_053963	Mmp12	matrix metallopeptidase 12
NM_133523	Mmp3	matrix metallopeptidase 3
NM_001134530	Mmp1	matrix metallopeptidase 1
NM_133514	Mmp10	matrix metallopeptidase 10
NM_001106799	Mmp27	matrix metallopeptidase 27
NM_001106800	Mmp20	matrix metallopeptidase 20
NM_012864	Mmp7	matrix metallopeptidase 7
NM_001014205	Tmem123	transmembrane protein 123
NM_021752	Birc2	baculoviral IAP repeat-containing 2
NM_023987	Birc3	baculoviral IAP repeat-containing 3
NM_001034002		
NM_001039174	Cfap300	cilia and flagella associated protein 300
NM_022847	Pgr	progesterone receptor
NM_053746	Cntn5	contactin 5
NM_001108122	Jrkl	JRK-like
NM_001007660	Ccdc82	coiled-coil domain containing 82
NM_001108123	Mtmr2	myotubularin related protein 2
NM_001108124	Cep57	centrosomal protein 57
NM_001108994		
NM_001108125	Sesn3	sestrin 3
NM_001079712	Kdm4d	lysine demethylase 4D
NM_001024987	Cwc15	CWC15 spliceosome-associated protein
NM_001271133	Piwil4	piwi-like RNA-mediated gene silencing 4
NM_022219	Fut4	fucosyltransferase 4
NM_001109289	C8h11orf97	similar to human chromosome 11 open reading frame 97
NM_001126283	Ankrd49	ankyrin repeat domain 49
NM_022279	Mre11	MRE11 homolog, double strand break repair nuclease
NM_080411	Gpr83	G protein-coupled receptor 83
NM_001106801	Med17	mediator complex subunit 17
NM_001270548	Panx1	Pannexin 1
NM_001270549	Panx1	Pannexin 1
NM_199397	Panx1	Pannexin 1
NM_001144870	Vstm5	V-set and transmembrane domain containing 5
NM_001014206	C8h11orf54	similar to human chromosome 11 open reading frame 54
NM_001014207		
NM_001271048	Cep295	centrosomal protein 295
NM_001134584	Smco4	single-pass membrane protein with coiled-coil domains 4
NM_001014087	Deup1	deuterosome assembly protein 1
NM_001108127	Slc36a4	solute carrier family 36 member 4
NM_001100641		
NM_138544	Fat3	FAT atypical cadherin 3
NM_001108128	Chordc1	cysteine and histidine rich domain containing 1
NM_001106802	Naalad2	N-acetylated alpha-linked acidic dipeptidase 2
NM_001106803	Mbd3l1	methyl-CpG binding domain protein 3-like 1
NM_001134634	Zfp317	zinc finger protein 317
NM_001101022		
NM_001108995	Zfp26	zinc finger protein 26
NM_001079943	Zfp426	zinc finger protein 426
NM_001135018	Zfp266	zinc finger protein 266
NM_001134585	Zfp846	zinc finger protein 846
NM_001025700	Fbxl12	F-box and leucine-rich repeat protein 12
NM_001048243	Ubl5	ubiquitin-like 5
NM_001106701	Pin1	peptidylprolyl cis/trans isomerase, NIMA-interacting 1
NM_001015017	Olfm2	olfactomedin 2
NM_021760	Col5a3	collagen type V alpha 3 chain
NM_001168593	Rdh8	retinol dehydrogenase 8
NM_001025054	Shfl	shiftless antiviral inhibitor of ribosomal frameshifting
NM_001106702	Angptl6	angiopoietin-like 6
NM_001011980	Ppan	peter pan homolog
NM_001013095	Eif3g	eukaryotic translation initiation factor 3, subunit G
NM_053354	Dnmt1	DNA methyltransferase 1
NM_017192	S1pr2	sphingosine-1-phosphate receptor 2
NM_001108754	Mrpl4	mitochondrial ribosomal protein L4
NM_012967	Icam1	intercellular adhesion molecule 1
NM_001172077	Icam4	intercellular adhesion molecule 4, Landsteiner-Wiener blood group
NM_001172079	Icam5	intercellular adhesion molecule 5
NM_001108002	Fdx2	ferredoxin 2
NM_001013939	Raver1	ribonucleoprotein, PTB-binding 1
NM_001257347	Tyk2	tyrosine kinase 2
NM_053743	Cdc37	cell division cycle 37, HSP90 cochaperone
NM_013101	Pde4a	phosphodiesterase 4A
NM_057152	Keap1	Kelch-like ECH-associated protein 1
NM_021775	S1pr5	sphingosine-1-phosphate receptor 5
NM_001101013	Atg4d	autophagy related 4D, cysteine peptidase
NM_001108996	Ap1m2	adaptor related protein complex 1 subunit mu 2
NM_001134715	Slc44a2	solute carrier family 44 member 2
NM_053412	Ilf3	interleukin enhancer binding factor 3
NM_022250	Qtrt1	queuine tRNA-ribosyltransferase catalytic subunit 1
NM_013199	Dnm2	dynamin 2
NM_001013432	Tmed1	transmembrane p24 trafficking protein 1
NM_001109624	C8h19orf38	similar to human chromosome 19 open reading frame 38
NM_001030041	Carm1	coactivator-associated arginine methyltransferase 1
NM_001034088	Carm1	coactivator-associated arginine methyltransferase 1
NM_001014208	Yipf2	Yip1 domain family, member 2
NM_001108129	Timm29	translocase of inner mitochondrial membrane 29
NM_134368	Smarca4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4
NM_175762	Ldlr	low density lipoprotein receptor
NM_001270413	Kank2	KN motif and ankyrin repeat domains 2
NM_001108997	Dock6	dedicator of cytokinesis 6
NM_001271710	Angptl8	angiopoietin-like 8
NM_080580	Rab3d	RAB3D, member RAS oncogene family
NM_001106804	Tmem205	transmembrane protein 205
NM_001005881	Plppr2	phospholipid phosphatase related 2
NM_001108755	Swsap1	SWIM-type zinc finger 7 associated protein 1
NM_017002	Epor	erythropoietin receptor
NM_001106805	Ralgdsl3	ral guanine nucleotide dissociation stimulator like 3
NM_001309457	Odad3	outer dynein arm docking complex subunit 3
NM_001106806	Prkcsh	PRKCSH beta subunit of glucosidase II
NM_172324	Elavl3	ELAV like RNA binding protein 3
NM_001106807	Zfp653	zinc finger protein 653
NM_001006986	Ecsit	ECSIT signaling integrator
NM_031747	Cnn1	calponin 1
NM_001126098	Elof1	elongation factor 1
NM_019144	Acp5	acid phosphatase 5, tartrate resistant
NM_001270889	Acp5	acid phosphatase 5, tartrate resistant
NM_001271975	Pigy	phosphatidylinositol glycan anchor biosynthesis, class Y
NM_001108756	Rp9	RP9, pre-mRNA splicing factor
NM_001135799	Bmper	BMP-binding endothelial regulator
NM_001106808	Npsr1	neuropeptide S receptor 1
NM_001191791	Dpy19l1	dpy-19 like C-mannosyltransferase 1
NM_001108132	Tbx20	T-box transcription factor 20
NM_001024988	Herpud2	HERPUD family member 2
NM_001033072	Tpi1l1	triosephosphate isomerase 1 like 1
NM_001113740	Septin7	septin 7
NM_022616	Septin7	septin 7
NM_001014088	Eepd1	endonuclease/exonuclease/phosphatase family domain containing 1
NM_054003	B3gat1	beta-1,3-glucuronyltransferase 1
NM_001192018	Glb1l2	galactosidase, beta 1-like 2
NM_001024358	Glb1l3	galactosidase, beta 1-like 3
NM_001009524	Bin2a	beta-galactosidase-like protein
NM_001007661	Thyn1	thymocyte nuclear protein 1
NM_001106809	Vps26b	VPS26 retromer complex component B
NM_001034000	Ncapd3	non-SMC condensin II complex, subunit D3
NM_001004269	Jam3	junctional adhesion molecule 3
NM_134384	Spata19	spermatogenesis associated 19
NM_053848	Opcml	opioid binding protein/cell adhesion molecule-like
NM_017354	Ntm	neurotrimin
NM_001108131	Snx19	sorting nexin 19
NM_001106810	Adamts15	ADAM metallopeptidase with thrombospondin type 1 motif, 15
NM_001034942	Zbtb44	zinc finger and BTB domain containing 44
NM_053635	St14	ST14 transmembrane serine protease matriptase
NM_012906	Aplp2	amyloid beta precursor like protein 2
NM_022520	Aplp2	amyloid beta precursor like protein 2
NM_001108133	Nfrkb	nuclear factor related to kappa B binding protein
NM_001033067	Tmem45b	transmembrane protein 45b
NM_017297	Kcnj5	potassium inwardly-rectifying channel, subfamily J, member 5
NM_001309297	Kcnj1	potassium inwardly-rectifying channel, subfamily J, member 1
NM_001309299	Kcnj1	potassium inwardly-rectifying channel, subfamily J, member 1
NM_001309298	Kcnj1	potassium inwardly-rectifying channel, subfamily J, member 1
NM_001309301	Kcnj1	potassium inwardly-rectifying channel, subfamily J, member 1
NM_017023	Kcnj1	potassium inwardly-rectifying channel, subfamily J, member 1
NM_001017381	Fli1	Fli-1 proto-oncogene, ETS transcription factor
NM_012555	Ets1	ETS proto-oncogene 1, transcription factor
NM_001048215	Kirrel3	kirre like nephrin family adhesion molecule 3
NM_203337	St3gal4	ST3 beta-galactoside alpha-2,3-sialyltransferase 4
NM_153302	Dcps	decapping enzyme, scavenger
NM_001034150	Srpra	SRP receptor subunit alpha
NM_001025283	Fam118b	family with sequence similarity 118, member B
NM_001025284	Rpusd4	RNA pseudouridine synthase D4
NM_017358	Cdon	cell adhesion associated, oncogene regulated
NM_031630	Ddx25	DEAD-box helicase 25
NM_001108134	Pus3	pseudouridine synthase 3
NM_001108757		
NM_001108758	Pate7	prostate and testis expressed 7
NM_021747	Acrv1	acrosomal vesicle protein 1
NM_080400	Chek1	checkpoint kinase 1
NM_001134749	Stt3a	STT3 oligosaccharyltransferase complex catalytic subunit A
NM_001025660	Ei24	EI24, autophagy associated transmembrane protein
NM_031066	Fez1	fasciculation and elongation protein zeta 1
NM_001271279	Pknox2	PBX/knotted 1 homeobox 2
NM_001271278	Pknox2	PBX/knotted 1 homeobox 2
NM_001008325	Tmem218	transmembrane protein 218
NM_001305215	Robo4	roundabout guidance receptor 4
NM_001108135	Robo3	roundabout guidance receptor 3
NM_001004245	Esam	endothelial cell adhesion molecule
NM_001106812	Vsig2	V-set and immunoglobulin domain containing 2
NM_024140	Nrgn	neurogranin
NM_001108759	Siae	sialic acid acetylesterase
NM_001009344	Tbrg1	transforming growth factor beta regulator 1
NM_199398	Panx3	pannexin 3
NM_138537	Sslp1l1	secreted seminal-vesicle Ly-6 protein 1-like 1
NM_001034950	Rup2	urinary protein 2
NM_198755		
NM_173300	Olr1271	olfactory receptor 1271
NM_001024359	Tmem225	transmembrane protein 225
NM_001109290	Zfp202	zinc finger protein 202
NM_139097	Scn3b	sodium voltage-gated channel beta subunit 3
NM_001191616	Gramd1b	GRAM domain containing 1B
NM_173154	Clmp	CXADR-like membrane protein
NM_024351	Hspa8	heat shock protein family A (Hsp70) member 8
NM_001191995	Bsx	brain specific homeobox
NM_001106813	Crtam	cytotoxic and regulatory T cell molecule
NM_001191792	Ubash3b	ubiquitin associated and SH3 domain containing, B
NM_053519	Sorl1	sortilin related receptor 1
NM_053642	Sc5d	sterol-C5-desaturase
NM_001106814	Tecta	tectorin alpha
NM_001014089	Tbcel	tubulin folding cofactor E-like
NM_012572	Grik4	glutamate ionotropic receptor kainate type subunit 4
NM_001013246	Arhgef12	Rho guanine nucleotide exchange factor 12
NM_001108136	Tlcd5	TLC domain containing 5
NM_001105745	Pou2f3	POU class 2 homeobox 3
NM_001014090	Oaf	out at first homolog
NM_001106815	Trim29	tripartite motif-containing 29
NM_001100476	Nectin1	nectin cell adhesion molecule 1
NM_012673	Thy1	Thy-1 cell surface antigen
NM_053774	Usp2	ubiquitin specific peptidase 2
NM_001108137	Mfrp	membrane frizzled-related protein
NM_001012123	C1qtnf5	C1q and TNF related 5
NM_001113748	Rnf26	ring finger protein 26
NM_001034009	Mcam	melanoma cell adhesion molecule
NM_023983	Mcam	melanoma cell adhesion molecule
NM_001013953	Drc12	dynein regulatory complex subunit 12 homolog
NM_001191996	Nherf4	NHERF family PDZ scaffold protein 4
NM_001025010	Nlrx1	NLR family member X1
NM_001106816	Abcg4	ATP binding cassette subfamily G member 4
NM_001011996	C2cd2l	C2CD2-like
NM_199388	Dpagt1	dolichyl-phosphate N-acetylglucosaminephosphotransferase 1
NM_001109291	H2ax	H2A.X variant histone
NM_013168	Hmbs	hydroxymethylbilane synthase
NM_001108138	Vps11	VPS11 core subunit of CORVET and HOPS complexes
NM_001034028	Hyou1	hypoxia up-regulated 1
NM_138867	Hyou1	hypoxia up-regulated 1
NM_031589	Slc37a4	solute carrier family 37 member 4
NM_001003708	Trappc4	trafficking protein particle complex subunit 4
NM_001005528	Rps25	ribosomal protein s25
NM_001109523	Upk2	uroplakin 2
NM_001106817	Bcl9l	BCL9 like
NM_053303	Cxcr5	C-X-C motif chemokine receptor 5
NM_001109292	Ddx6	DEAD-box helicase 6
NM_001136141	Treh	trehalase
NM_001191578	Phldb1	pleckstrin homology-like domain, family B, member 1
NM_001007662	Arcn1	archain 1
NM_001024760	Ift46	intraflagellar transport 46
NM_001109528	Tmem25	transmembrane protein 25
NM_001005546	Ttc36	tetratricopeptide repeat domain 36
NM_212516	Atp5mg	ATP synthase membrane subunit G
NM_207610	Ube4a	ubiquitination factor E4A
NM_001077646	Cd3g	CD3 gamma subunit of T-cell receptor complex
NM_013169	Cd3d	CD3 delta subunit of T-cell receptor complex
NM_001108140	Cd3e	CD3 epsilon subunit of T-cell receptor complex
NM_001106818	Mpzl2	myelin protein zero-like 2
NM_001108760	Mpzl3	myelin protein zero-like 3
NM_012877	Scn2b	sodium voltage-gated channel beta subunit 2
NM_001008880	Scn4b	sodium voltage-gated channel beta subunit 4
NM_001108998	Tmprss4	transmembrane serine protease 4
NM_057193	Il10ra	interleukin 10 receptor subunit alpha
NM_001127528	Tmprss13	transmembrane serine protease 13
NM_022005	Fxyd6	FXYD domain-containing ion transport regulator 6
NM_001108141	Dscaml1	DS cell adhesion molecule-like 1
NM_019204	Bace1	beta-secretase 1
NM_019246	Pcsk7	proprotein convertase subtilisin/kexin type 7
NM_031549	Tagln	transgelin
NM_001108142	Sidt2	SID1 transmembrane family, member 2
NM_022387	Pafah1b2	platelet-activating factor acetylhydrolase 1b, catalytic subunit 2
NM_001271216	Sik3	SIK family kinase 3
NM_012738	Apoa1	apolipoprotein A1
NM_001271053	Apoc3	apolipoprotein C3
NM_012501	Apoc3	apolipoprotein C3
NM_012737	Apoa4	apolipoprotein A4
NM_001277264	Apoa5	apolipoprotein A5
NM_080576	Apoa5	apolipoprotein A5
NM_001137646	Zpr1	ZPR1 zinc finger
NM_001025277	Bud13	BUD13 homolog
NM_001037364		
NM_001012201	Cadm1	cell adhesion molecule 1
NM_001025055	Nxpe4	neurexophilin and PC-esterase domain family member 4
NM_001008326	Rexo2	RNA exonuclease 2
NM_001108143	Rbm7	RNA binding motif protein 7
NM_001109293	C8h11orf71	similar to human chromosome 11 open reading frame 71
NM_001106819	Nnmt	nicotinamide N-methyltransferase
NM_001013181	Zbtb16	zinc finger and BTB domain containing 16
NM_024394	Htr3a	5-hydroxytryptamine receptor 3A
NM_001108144	Usp28	ubiquitin specific peptidase 28
NM_001024801	Zw10	zw10 kinetochore protein
NM_153311	Tmprss5	transmembrane serine protease 5
NM_012547	Drd2	dopamine receptor D2
NM_001004246	Ttc12	tetratricopeptide repeat domain 12
NM_031521	Ncam1	neural cell adhesion molecule 1
NM_001014209	Plet1	placenta expressed transcript 1
NM_017220	Pts	6-pyruvoyl-tetrahydropterin synthase
NM_001127712	Bco2	beta-carotene oxygenase 2
NM_019165	Il18	interleukin 18
NM_198788	Sdhd	succinate dehydrogenase complex subunit D
NM_022541	Timm8b	translocase of inner mitochondrial membrane 8 homolog B
NM_001127503	Nkapd1	NKAP domain containing 1
NM_031025	Dlat	dihydrolipoamide S-acetyltransferase
NM_001037654	Dixdc1	DIX domain containing 1
NM_001109559	C8h11orf52	similar to human chromosome 11 open reading frame 52
NM_001134636	Cfap68	cilia and flagella associated protein 68
NM_012935	Cryab	crystallin, alpha B
NM_001108145	Fdxacb1	ferredoxin-fold anticodon binding domain containing 1
NM_001109000	Alg9	ALG9, alpha-1,2-mannosyltransferase
NM_001025418	Ppp2r1b	protein phosphatase 2 scaffold subunit A beta
NM_001191997	Layn	layilin
NM_001013176	Btg4	BTG anti-proliferation factor 4
NM_001109599	Pou2af1	POU class 2 homeobox associating factor 1
NM_213629	Arhgap20	Rho GTPase activating protein 20
NM_017126	Fdx1	ferredoxin 1
NM_001005889	Rdx	radixin
NM_001103354	C8h11orf87	similar to human chromosome 11 open reading frame 87
NM_001106820	Ddx10	DEAD-box helicase 10
NM_001025123	Poglut3	protein O-glucosyltransferase 3
NM_001024265	C8h11orf65	similar to human chromosome 11 open reading frame 65
NM_001106821	Atm	ATM serine/threonine kinase
NM_001108147	Npat	nuclear protein, co-activator of histone transcription
NM_017075	Acat1	acetyl-CoA acetyltransferase 1
NM_022683	Cul5	cullin 5
NM_001106822	Slc35f2	solute carrier family 35, member F2
NM_001013247	Sln	sarcolipin
NM_001191579	Elmod1	ELMO domain containing 1
NM_017085	Cyp19a1	cytochrome P450, family 19, subfamily a, polypeptide 1
NM_181382	Gldn	gliomedin
NM_001015010	Cib2	calcium and integrin binding family member 2
NM_053638	Idh3a	isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha
NM_134389	Acsbg1	acyl-CoA synthetase bubblegum family member 1
NM_001025411	Dnaja4	DnaJ heat shock protein family (Hsp40) member A4
NM_001025743	Skic8	SKI8 subunit of superkiller complex
NM_001105716	Crabp1	cellular retinoic acid binding protein 1
NM_022863	Ireb2	iron responsive element binding protein 2
NM_001106823	Hykk	hydroxylysine kinase
NM_017281	Psma4	proteasome 20S subunit alpha 4
NM_017078	Chrna5	cholinergic receptor nicotinic alpha 5 subunit
NM_001037770	Fbxo22	F-box protein 22
NM_001191109	Nrg4	neuregulin 4
NM_001109294	Tmem266	transmembrane protein 266
NM_001009668	Etfa	electron transfer flavoprotein subunit alpha
NM_020471	Isl2	ISL LIM homeobox 2
NM_017132	Rcn2	reticulocalbin 2
NM_001106824	Pstpip1	proline-serine-threonine phosphatase-interacting protein 1
NM_001005547	Tspan3	tetraspanin 3
NM_001108149	Peak1	pseudopodium-enriched atypical kinase 1
NM_001108150	Hmg20a	high mobility group 20A
NM_001100722	Lingo1	leucine rich repeat and Ig domain containing 1
NM_001108151	Cimap1c	ciliary microtubule associated protein 1C
NM_031022	Cspg4	chondroitin sulfate proteoglycan 4
NM_001127488	Snx33	sorting nexin 33
NM_001108152	Imp3	IMP U3 small nucleolar ribonucleoprotein 3
NM_001004270	Snupn	snurportin 1
NM_001013040	Ptpn9	protein tyrosine phosphatase, non-receptor type 9
NM_001108761	Sin3a	SIN3 transcription regulator family member A
NM_139256	Man2c1	mannosidase, alpha, class 2C, member 1
NM_001025754	Neil1	nei-like DNA glycosylase 1
NM_001108762	Commd4	COMM domain containing 4
NM_001025011	C8h15orf39	similar to human chromosome 15 open reading frame 39
NM_001108763	Ppcdc	phosphopantothenoylcysteine decarboxylase
NM_031726	Scamp5	secretory carrier membrane protein 5
NM_001012124	Rpp25	ribonuclease P and MRP subunit p25
NM_145783	Cox5a	cytochrome c oxidase subunit 5A
NM_001108764	Fam219b	family with sequence similarity 219, member B
NM_001004081	Mpi	mannose phosphate isomerase
NM_023955	Scamp2	secretory carrier membrane protein 2
NM_001271135	Ulk3	unc-51 like kinase 3
NM_001109295	Cplx3	complexin 3
NM_001012465	Lman1l	lectin, mannose-binding, 1 like
NM_001030039	Csk	C-terminal Src kinase
NM_012541	Cyp1a2	cytochrome P450, family 1, subfamily a, polypeptide 2
NM_012540	Cyp1a1	cytochrome P450, family 1, subfamily a, polypeptide 1
NM_134340	Clk3	CDC-like kinase 3
NM_001109001	Arid3b	AT-rich interaction domain 3B
NM_001004247	Ubl7	ubiquitin-like 7
NM_001108153	Sema7a	semaphorin 7A (John Milton Hagen blood group)
NM_017286	Cyp11a1	cytochrome P450, family 11, subfamily a, polypeptide 1
NM_001014091	Ccdc33	coiled-coil domain containing 33
NM_001029924	Stra6	signaling receptor and transporter of retinol STRA6
NM_001126300	Islr	immunoglobulin superfamily containing leucine-rich repeat
NM_001305238	Stoml1	stomatin like 1
NM_001012125	Loxl1	lysyl oxidase-like 1
NM_001014210	Tbc1d21	TBC1 domain family, member 21
NM_001113791	Insyn1	inhibitory synaptic factor 1
NM_182824	Cd276	Cd276 molecule
NM_019380	Nptn	neuroplastin
NM_001106825	Rec114	REC114 meiotic recombination protein
NM_021658	Hcn4	hyperpolarization activated cyclic nucleotide-gated potassium channel 4
NM_001100723	Adpgk	ADP-dependent glucokinase
NM_001106826	Bbs4	Bardet-Biedl syndrome 4
NM_001013108	Arih1	ariadne RBR E3 ubiquitin protein ligase 1
NM_001109636	Tmem202	transmembrane protein 202
NM_001004443	Hexa	hexosaminidase subunit alpha
NM_001106827	Celf6	CUGBP, Elav-like family member 6
NM_001106828	Parp6	poly (ADP-ribose) polymerase family, member 6
NM_053297	Pkm	pyruvate kinase M1/2
NM_001012355	Senp8	SUMO peptidase family member, NEDD8 specific
NM_134335	Myo9a	myosin IXA
NM_001134469	Lrrc49	leucine rich repeat containing 49
NM_001108154	Larp6	La ribonucleoprotein 6, translational regulator
NM_001195564	Uaca	uveal autoantigen with coiled-coil domains and ankyrin repeats
NM_053400	Tle3	TLE family member 3, transcriptional corepressor
NM_001007604	Rplp1	ribosomal protein lateral stalk subunit P1
NM_001108155	Kif23	kinesin family member 23
NM_001014092	Paqr5	progestin and adipoQ receptor family member 5
NM_001077682	Spesp1	sperm equatorial segment protein 1
NM_001108156		
NM_001108157	Fem1b	fem-1 homolog B
