raw_ids	SYMBOL	GENENAME
NM_001246591	SLC2A5	solute carrier family 2 member 5
NM_001009032	AGT	angiotensinogen
NM_001271673	KPNA6	karyopherin subunit alpha 6
NM_001280359	SH3D21	SH3 domain containing 21
NM_001280144	OSBPL9	oxysterol binding protein like 9
NM_001204797	TNNI3K	TNNI3 interacting kinase
NM_001190486	ADGRL2	adhesion G protein-coupled receptor L2
NM_001280211	PRUNE1	prune exopolyphosphatase 1
NM_001246493	SHCBP1L	SHC binding and spindle associated 1 like
NM_001204891	KIF1B	kinesin family member 1B
NM_001246404	FBXO6	F-box protein 6
NM_001038649	MACO1	macoilin 1
NM_001243839	AUNIP	aurora kinase A and ninein interacting protein
NM_001246374	RBBP4	RB binding protein 4, chromatin remodeling factor
NM_001246398	GNL2	G protein nucleolar 2
NM_001280131	MTF1	metal regulatory transcription factor 1
NM_001246453	SF3A3	splicing factor 3a subunit 3
NM_001246593	CAP1	cyclase associated actin cytoskeleton regulatory protein 1
NM_001280538	SPATA6	spermatogenesis associated 6
NM_001122651	DIO1	iodothyronine deiodinase 1
NM_001280395	C1H1orf87	chromosome 1 C1orf87 homolog
NM_001045497	IFI44	interferon induced protein 44
NM_001145843	SELENOF	selenoprotein F
NM_001246440	GLMN	glomulin, FKBP associated protein
NM_001280195	CDC14A	cell division cycle 14A
NM_001280282	CAPZA1	capping actin protein of muscle Z-line subunit alpha 1
NM_001302431	CFAP45	cilia and flagella associated protein 45
NM_001279820	ALDH9A1	aldehyde dehydrogenase 9 family member A1
NM_001279868	MAEL	maelstrom spermatogenic transposon silencer
NM_001279883	POU2F1	POU class 2 homeobox 1
NM_001279964	NME7	NME/NM23 family member 7
NM_001242610	C1H1orf21	chromosome 1 C1orf21 homolog
NM_001280517	INTS7	integrator complex subunit 7
NM_001280454	ERO1B	endoplasmic reticulum oxidoreductase 1 beta
NM_001280064	AKT3	AKT serine/threonine kinase 3
NM_001246632	SCCPDH	saccharopine dehydrogenase (putative)
NM_001302432	C1H1orf159	chromosome 1 C1orf159 homolog
NM_001302433	UBE2J2	ubiquitin conjugating enzyme E2 J2
NM_001280424	INTS11	integrator complex subunit 11
NM_001280245	MXRA8	matrix remodeling associated 8
NM_001279930	CCDC27	coiled-coil domain containing 27
NM_001251898	C1H1orf174	chromosome 1 C1orf174 homolog
NM_001246583	VAMP3	vesicle associated membrane protein 3
NM_001220779	ENO1	enolase 1
NM_001280248	PGD	phosphogluconate dehydrogenase
NM_001204892	CENPS	centromere protein S
NM_001204893	CORT	cortistatin
NM_001280455	EXOSC10	exosome component 10
NM_001145656	MIIP	migration and invasion inhibitory protein
NM_001280199	ZBTB17	zinc finger and BTB domain containing 17
NM_001280325	CDC42	cell division cycle 42
NM_001280344	PITHD1	PITH domain containing 1
NM_001252028	LYPLA2	lysophospholipase 2
NM_001252002	PNRC2	proline rich nuclear receptor coactivator 2
NM_001280375	SYF2	SYF2 pre-mRNA splicing factor
NM_001251891	RSRP1	arginine and serine rich protein 1
NM_001246545	MTFR1L	mitochondrial fission regulator 1 like
NM_001280350	NUDC	nuclear distribution C, dynein complex regulator
NM_001033037	XKR8	XK related 8
NM_001279783	DNAJC8	DnaJ heat shock protein family (Hsp40) member C8
NM_001205205	RCC1	regulator of chromosome condensation 1
NM_001243957	BSDC1	BSD domain containing 1
NM_001251847	SFPQ	splicing factor proline and glutamine rich
NM_001246389	PSMB2	proteasome 20S subunit beta 2
NM_001246430	CDCA8	cell division cycle associated 8
NM_001319874	OXCT2	3-oxoacid CoA-transferase 2
NM_001280162	MFSD2A	MFSD2 lysolipid transporter A, lysophospholipid
NM_001246488	SLFNL1	schlafen like 1
NM_001280205	ZMYND12	zinc finger MYND-type containing 12
NM_001243098	C1H1orf50	chromosome 1 C1orf50 homolog
NM_001243972	CDC20	cell division cycle 20
NM_001280370	KLF17	KLF transcription factor 17
NM_001246459	DMAP1	DNA methyltransferase 1 associated protein 1
NM_001280411	TSPAN1	tetraspanin 1
NM_001251952	LOC744483	ribosomal protein L35a like
NM_001251933	BTF3L4	basic transcription factor 3 like 4
NM_001145837	GPX7	glutathione peroxidase 7
NM_001242594	COA7	cytochrome c oxidase assembly factor 7
NM_001243112	TMEM59	transmembrane protein 59
NM_001280342	TTC4	tetratricopeptide repeat domain 4
NM_001252022	GNG5	G protein subunit gamma 5
NM_001280129	SSX2IP	SSX family member 2 interacting protein
NM_001098553	CCN1	cellular communication network factor 1
NM_001280010	SH3GLB1	SH3 domain containing GRB2 like, endophilin B1
NM_001280336		
NM_001280266	BRDT	bromodomain testis associated
NM_001280405	DNTTIP2	deoxynucleotidyltransferase terminal interacting protein 2
NM_001280279	CNN3	calponin 3
NM_001280283	PALMD	palmdelphin
NM_001142759	DBT	dihydrolipoamide branched chain transacylase E2
NM_001280301	HENMT1	HEN methyltransferase 1
NM_001280244	ELAPOR1	endosome-lysosome associated apoptosis and autophagy regulator 1
NM_001280528	GPR89A	G protein-coupled receptor 89A
NM_001098571	PHGDH	phosphoglycerate dehydrogenase
NM_001246587	TENT5C	terminal nucleotidyltransferase 5C
NM_001280273	SLC16A1	solute carrier family 16 member 1
NM_001302774	TMIGD3	transmembrane and immunoglobulin domain containing 3
NM_001302775	ADORA3	adenosine A3 receptor
NM_001242619	C1H1orf162	chromosome 1 C1orf162 homolog
NM_001246481	WDR77	WD repeat domain 77
NM_001280105	APH1A	aph-1 homolog A, gamma-secretase subunit
NM_001246426	PRPF3	pre-mRNA processing factor 3
NM_001280341	TARS2	threonyl-tRNA synthetase 2, mitochondrial
NM_001246589	ECM1	extracellular matrix protein 1
NM_001246456	GABPB2	GA binding protein transcription factor subunit beta 2
NM_001137558	PIP5K1A	phosphatidylinositol-4-phosphate 5-kinase type 1 alpha
NM_001137557	PSMD4	proteasome 26S subunit ubiquitin receptor, non-ATPase 4
NM_001159766	RIIAD1	regulatory subunit of type II PKA R-subunit domain containing 1
NM_001172571	OAZ3	ornithine decarboxylase antizyme 3
NM_001251997	RPS27	ribosomal protein S27
NM_001252546	CKS1B	CDC28 protein kinase regulatory subunit 1B
NM_001098554	LMNA	lamin A/C
NM_001246520	CCT3	chaperonin containing TCP1 subunit 3
NM_001251957	TSACC	TSSK6 activating cochaperone
NM_001009091	RHBG	Rh family B glycoprotein
NM_001302657	SLAMF9	SLAM family member 9
NM_001246473	PIGM	phosphatidylinositol glycan anchor biosynthesis class M
NM_001246636	B4GALT3	beta-1,4-galactosyltransferase 3
NM_001098555	ATP1B1	ATPase Na+/K+ transporting subunit beta 1
NM_001246460	BLZF1	basic leucine zipper nuclear factor 1
NM_001279977	CCDC181	coiled-coil domain containing 181
NM_001009008	FMO2	flavin containing dimethylaniline monoxygenase 2
NM_001071790	MR1	major histocompatibility complex, class I-related
NM_001279785	GLUL	glutamate-ammonia ligase
NM_001246492	NPL	N-acetylneuraminate pyruvate lyase
NM_001246501	ARPC5	actin related protein 2/3 complex subunit 5
NM_001280215	TRMT1L	tRNA methyltransferase 1 like
NM_001280327	TMEM183A	transmembrane protein 183A
NM_001280376	MDM4	MDM4 regulator of p53
NM_001034166	DSTYK	dual serine/threonine and tyrosine protein kinase
NM_001202487	EIF2D	eukaryotic translation initiation factor 2D
NM_001280296	DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3
NM_001280313	YOD1	YOD1 deubiquitinase
NM_001280451	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2
NM_001280514	NEK2	NIMA related kinase 2
NM_001302436	PPP2R5A	protein phosphatase 2 regulatory subunit B'alpha
NM_001246439	GARIN4	golgi associated RAB2 interactor family member 4
NM_001246375	LYPLAL1	lysophospholipase like 1
NM_001246393	BROX	BRO1 domain and CAAX motif containing
NM_001246578	SRP9	signal recognition particle 9
NM_001280307	ARF1	ADP ribosylation factor 1
NM_001244663	FAM89A	family with sequence similarity 89 member A
NM_001280243	FH	fumarate hydratase
NM_001280278	HNRNPU	heterogeneous nuclear ribonucleoprotein U
NM_001302426	ZNF385D	zinc finger protein 385D
NM_001280519	WDR48	WD repeat domain 48
NM_001280198	HYAL3	hyaluronidase 3
NM_001280332	SLCO2A1	solute carrier organic anion transporter family member 2A1
NM_001271671	ACTL6A	actin like 6A
NM_001302434	BTD	biotinidase
NM_001246427	SHISA5	shisa family member 5
NM_001279948	PRKAR2A	protein kinase cAMP-dependent type II regulatory subunit alpha
NM_001251931	C3H3orf18	chromosome 3 C3orf18 homolog
NM_001251863	STIMATE	STIM activating enhancer
NM_001246418	PDHB	pyruvate dehydrogenase E1 subunit beta
NM_001280179	BBX	BBX high mobility group box domain containing
NM_001280062	GRAMD1C	GRAM domain containing 1C
NM_001280177	HSPBAP1	HSPB1 associated protein 1
NM_001246529	RUVBL1	RuvB like AAA ATPase 1
NM_001280255	RPN1	ribophorin I
NM_001144835	TF	transferrin
NM_001246580	NCK1	NCK adaptor protein 1
NM_001280410	TFDP2	transcription factor Dp-2
NM_001279863	GFM1	G elongation factor mitochondrial 1
NM_001243055	SCHIP1	schwannomin interacting protein 1
NM_001279914	IFT80	intraflagellar transport 80
NM_001246421	SPATA16	spermatogenesis associated 16
NM_001280435	TRNT1	tRNA nucleotidyl transferase 1
NM_001280225	THUMPD3	THUMP domain containing 3
NM_001280239	TADA3	transcriptional adaptor 3
NM_001280268	SEC13	SEC13 homolog, nuclear pore and COPII coat complex component
NM_001280291	TSEN2	tRNA splicing endonuclease subunit 2
NM_001280299	TMEM40	transmembrane protein 40
NM_001251923	MRPS25	mitochondrial ribosomal protein S25
NM_001280120	HACL1	2-hydroxyacyl-CoA lyase 1
NM_001246596	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001280001	RPL15	ribosomal protein L15
NM_001246620	LOC100614625	uncharacterized LOC100614625
NM_001246505	CMTM6	CKLF like MARVEL transmembrane domain containing 6
NM_001280462	DYNC1LI1	dynein cytoplasmic 1 light intermediate chain 1
NM_001280476	CRTAP	cartilage associated protein
NM_001280446	LOC101058262	uncharacterized LOC101058262
NM_001242591	KIAA1143	KIAA1143
NM_001242620	TMEM42	transmembrane protein 42
NM_001251892	EXOSC7	exosome component 7
NM_001246417	CSPG5	chondroitin sulfate proteoglycan 5
NM_001280125	UQCRC1	ubiquinol-cytochrome c reductase core protein 1
NM_001280136	ARIH2	ariadne RBR E3 ubiquitin protein ligase 2
NM_001280146	QRICH1	glutamine rich 1
NM_001280419	QARS1	glutaminyl-tRNA synthetase 1
NM_001246466	CCDC71	coiled-coil domain containing 71
NM_001251839	C3H3orf62	chromosome 3 C3orf62 homolog
NM_001246361	SLC38A3	solute carrier family 38 member 3
NM_001280137	GNAI2	G protein subunit alpha i2
NM_001246503	ZMYND10	zinc finger MYND-type containing 10
NM_001278051	IQCF5	IQ motif containing F5
NM_001251939	RPL29	ribosomal protein L29
NM_001246542	PHF7	PHD finger protein 7
NM_001280285	GNL3	G protein nucleolar 3
NM_001009097	TKT	transketolase
NM_001114877	SELENOK	selenoprotein K
NM_001279844	LOC101059338	uncharacterized LOC101059338
NM_001098574	FAM107A	family with sequence similarity 107 member A
NM_001195269	HTR1F	5-hydroxytryptamine receptor 1F
NM_001280537	CLDND1	claudin domain containing 1
NM_001280233	LNP1	leukemia NUP98 fusion partner 1
NM_001279861	TMEM45A	transmembrane protein 45A
NM_001243944	TRMT10C	tRNA methyltransferase 10C, mitochondrial RNase P subunit
NM_001251850	NEPRO	nucleolus and neural progenitor protein
NM_001135633	ZNF80	zinc finger protein 80
NM_001246435	TMEM39A	transmembrane protein 39A
NM_001243911	TIMMDC1	translocase of inner mitochondrial membrane domain containing 1
NM_001252540	COX17	cytochrome c oxidase copper chaperone COX17
NM_001244588	FSTL1	follistatin like 1
NM_001243861	GTF2E1	general transcription factor IIE subunit 1
NM_001256217	TXNRD3	thioredoxin reductase 3
NM_001280271	RAB7A	RAB7A, member RAS oncogene family
NM_001280275	CNBP	CCHC-type zinc finger nucleic acid binding protein
NM_001280474	MBD4	methyl-CpG binding domain 4, DNA glycosylase
NM_001280310	MRPL3	mitochondrial ribosomal protein L3
NM_001280220	SRPRB	SRP receptor subunit beta
NM_001246621	PRR23B	proline rich 23B
NM_001280386	COPB2	COPI coat complex subunit beta 2
NM_001252557	RNF7	ring finger protein 7
NM_001071793	AGTR1	angiotensin II receptor type 1
NM_001280407	KPNA4	karyopherin subunit alpha 4
NM_001246402	PTGES3	prostaglandin E synthase 3
NM_001251865	GPR160	G protein-coupled receptor 160
NM_001246413	CLDN11	claudin 11
NM_001246420	TNFSF10	TNF superfamily member 10
NM_001280346	AP2M1	adaptor related protein complex 2 subunit mu 1
NM_001246518	EIF4A2	eukaryotic translation initiation factor 4A2
NM_001280321	UBXN7	UBX domain protein 7
NM_001302437	PCGF3	polycomb group ring finger 3
NM_001246472	SLBP	stem-loop histone mRNA binding protein
NM_001246570	SMIM14	small integral membrane protein 14
NM_001280306	PAQR3	progestin and adipoQ receptor family member 3
NM_001009158	SNCA	synuclein alpha
NM_001246470	EIF4E	eukaryotic translation initiation factor 4E
NM_001280178	C4H4orf17	chromosome 4 C4orf17 homolog
NM_001127508	BANK1	B cell scaffold protein with ankyrin repeats 1
NM_001280193	SLC9B1	solute carrier family 9 member B1
NM_001280209	GSTCD	glutathione S-transferase C-terminal domain containing
NM_001243959	FAM241A	family with sequence similarity 241 member A
NM_001246556	ADAD1	adenosine deaminase domain containing 1
NM_001246612	TTC29	tetratricopeptide repeat domain 29
NM_001184994	GRIA2	glutamate ionotropic receptor AMPA type subunit 2
NM_001184995	GRIA2	glutamate ionotropic receptor AMPA type subunit 2
NM_001279872	NAF1	nuclear assembly factor 1 ribonucleoprotein
NM_001098559	CPE	carboxypeptidase E
NM_001279791	ADAM29	ADAM metallopeptidase domain 29
NM_001280132	ACSL1	acyl-CoA synthetase long chain family member 1
NM_001251856	ZNF141	zinc finger protein 141
NM_001244648	NELFA	negative elongation factor complex member A
NM_001251909	RNF4	ring finger protein 4
NM_001246391	LRPAP1	LDL receptor related protein associated protein 1
NM_001280007	LYAR	Ly1 antibody reactive
NM_001195262	MSX1	msh homeobox 1
NM_001302411	CPZ	carboxypeptidase Z
NM_001280423	WDR1	WD repeat domain 1
NM_001246465	LAP3	leucine aminopeptidase 3
NM_001246525	UBE2K	ubiquitin conjugating enzyme E2 K
NM_001280300	COPS4	COP9 signalosome subunit 4
NM_001280372	ART3	ADP-ribosyltransferase 3 (inactive)
NM_001242623	EPGN	epithelial mitogen
NM_001079916	ODAM	odontogenic, ameloblast associated
NM_001280433	NUDT9	nudix hydrolase 9
NM_001098566	SPARCL1	SPARC like 1
NM_001270957	PYURF	PIGY upstream open reading frame
NM_001270955	PIGY	phosphatidylinositol glycan anchor biosynthesis class Y
NM_001034158	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide
NM_001246497	SLC9B2	solute carrier family 9 member B2
NM_001280493	SGMS2	sphingomyelin synthase 2
NM_001071807	PRSS12	serine protease 12
NM_001009099	ANXA5	annexin A5
NM_001246385	SLC25A31	solute carrier family 25 member 31
NM_001098568	HIST1H3A	histone cluster 1, H3a
NM_001280383	CLGN	calmegin
NM_001271659	SMARCA5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5
NM_001246609	ABCE1	ATP binding cassette subfamily E member 1
NM_001243890	TIGD4	tigger transposable element derived 4
NM_001280534	SFRP2	secreted frizzled related protein 2
NM_001246648	PLRG1	pleiotropic regulator 1
NM_001279788	TMEM144	transmembrane protein 144
NM_001279878	NPY5R	neuropeptide Y receptor Y5
NM_001243125	TKTL2	transketolase like 2
NM_001246376	GK3	glycerol kinase 3
NM_001242428	SCRG1	stimulator of chondrogenesis 1
NM_001008990	SPATA4	spermatogenesis associated 4
NM_001280149	LRP2BP	LRP2 binding protein
NM_001280398	XRCC4	X-ray repair cross complementing 4
NM_001280169	WDR70	WD repeat domain 70
NM_001280477	MARCHF3	membrane associated ring-CH-type finger 3
NM_001194920	MAP1B	microtubule associated protein 1B
NM_001280045	DDX4	DEAD-box helicase 4
NM_001280381	OXCT1	3-oxoacid CoA-transferase 1
NM_001246414	NREP	neuronal regeneration related protein
NM_001280368	TRIM36	tripartite motif containing 36
NM_001280399	SIL1	SIL1 nucleotide exchange factor
NM_001205232	MATR3	matrin 3
NM_001205233	MATR3	matrin 3
NM_001082583	PCDHA2	protocadherin alpha 2
NM_001082586	PCDHA3	protocadherin alpha 3
NM_001082585	PCDHA5	protocadherin alpha 5
NM_001082591	PCDHA6	protocadherin alpha 6
NM_001082590	PCDHA7	protocadherin alpha 7
NM_001082589	PCDHA8	protocadherin alpha 8
NM_001082587	PCDHA9	protocadherin alpha 9
NM_001082588	PCDHA11	protocadherin alpha 11
NM_001082584	PCDHA12	protocadherin alpha 12
NM_001082582	PCDHAC1	protocadherin alpha subfamily C, 1
NM_001082592	PCDHAC2	protocadherin alpha subfamily C, 2
NM_001013011	PCDHB15	protocadherin beta 15
NM_001082555	PCDHGA1	protocadherin gamma subfamily A, 1
NM_001082568	PCDHGA2	protocadherin gamma subfamily A, 2
NM_001082544	PCDHGA3	protocadherin gamma subfamily A, 3
NM_001082569	PCDHGB1	protocadherin gamma subfamily B, 1
NM_001082563	PCDHGA5	protocadherin gamma subfamily A, 5
NM_001082564	PCDHGA6	protocadherin gamma subfamily A, 6
NM_001082556	PCDHGA7	protocadherin gamma subfamily A, 7
NM_001144836	CD74	CD74 molecule
NM_001280345	SPDL1	spindle apparatus coiled-coil protein 1
NM_001280463	UIMC1	ubiquitin interaction motif containing 1
NM_001243095	ATPSCKMT	ATP synthase c subunit lysine N-methyltransferase
NM_001280305	CCT5	chaperonin containing TCP1 subunit 5
NM_001195224	GLRX	glutaredoxin
NM_001280361	RFESD	Rieske Fe-S domain containing
NM_001082413	CCNH	cyclin H
NM_001079922	COX7C	cytochrome c oxidase subunit VIIc
NM_001246638	NSA2	NSA2 ribosome biogenesis factor
NM_001246655	PTCD2	pentatricopeptide repeat domain 2
NM_001280521	MIER3	MIER family member 3
NM_001243871	GPX8	glutathione peroxidase 8 (putative)
NM_001115115	SELENOP	selenoprotein P
NM_001246471	RPL37	ribosomal protein L37
NM_001280206	RAD1	RAD1 checkpoint DNA exonuclease
NM_001280263	LOC101057669	uncharacterized LOC101057669
NM_001280252	LOC100610176	uncharacterized LOC100610176
NM_001242420	SRP19	signal recognition particle 19
NM_001195204	TICAM2	TIR domain containing adaptor molecule 2
NM_001204309	TMED7	transmembrane p24 trafficking protein 7
NM_001251998	ATG12	autophagy related 12
NM_001280401	ZNF474	zinc finger protein 474
NM_001280406	SNX2	sorting nexin 2
NM_001280466	ACSL6	acyl-CoA synthetase long chain family member 6
NM_001135634	IL3	interleukin 3
NM_001242422	MACROH2A1	macroH2A.1 histone
NM_001280334	CDC25C	cell division cycle 25C
NM_001204162	EIF4EBP3	eukaryotic translation initiation factor 4E binding protein 3
NM_001280036	IK	IK cytokine
NM_001246379	HARS1	histidyl-tRNA synthetase 1
NM_001013409	PCDHB2	protocadherin beta 2
NM_001013008	PCDHB3	protocadherin beta 3
NM_001013410	PCDHB4	protocadherin beta 4
NM_001013014	PCDHB5	protocadherin beta 5
NM_001013009	PCDHB6	protocadherin beta 6
NM_001168326	PCDHB17	protocadherin beta 17
NM_001013020	PCDHB7	protocadherin beta 7
NM_001013010	PCDHB16	protocadherin beta 16
NM_001013015	PCDHB9	protocadherin beta 9
NM_001013021	PCDHB10	protocadherin beta 10
NM_001024129	PCDHB11	protocadherin beta 11
NM_001013016	PCDHB12	protocadherin beta 12
NM_001024131	PCDHB14	protocadherin beta 14
NM_001082561	PCDHGB4	protocadherin gamma subfamily B, 4
NM_001031620	PCDHGA8	protocadherin gamma subfamily A, 8
NM_001082565	PCDHGB5	protocadherin gamma subfamily B, 5
NM_001082557	PCDHGA9	protocadherin gamma subfamily A, 9
NM_001082566	PCDHGB6	protocadherin gamma subfamily B, 6
NM_001082570	PCDHGB7	protocadherin gamma subfamily B, 7
NM_001082559	PCDHGA11	protocadherin gamma subfamily A, 11
NM_001082567	PCDHGA12	protocadherin gamma subfamily A, 12
NM_001082571	PCDHGC3	protocadherin gamma subfamily C, 3
NM_001082554	PCDHGC4	protocadherin gamma subfamily C, 4
NM_001082558	PCDHGC5	protocadherin gamma subfamily C, 5
NM_001082560	PCDHGA4	protocadherin gamma subfamily A, 4
NM_001195264	ADRB2	adrenoceptor beta 2
NM_001243881	TIGD6	tigger transposable element derived 6
NM_001115157	GPX3	glutathione peroxidase 3
NM_001246536	CNOT8	CCR4-NOT transcription complex subunit 8
NM_001280287	SOX30	SRY-box transcription factor 30
NM_001135616	PTTG1	PTTG1 regulator of sister chromatid separation, securin
NM_001246565	NUDCD2	NudC domain containing 2
NM_001246566	MAT2B	methionine adenosyltransferase 2B
NM_001251976	NPM1	nucleophosmin 1
NM_001135625	MSX2	msh homeobox 2
NM_001251903	PRELID1	PRELI domain containing 1
NM_001280484	DDX41	DEAD-box helicase 41
NM_001039964	B4GALT7	beta-1,4-galactosyltransferase 7
NM_001280502	RMND5B	required for meiotic nuclear division 5 homolog B
NM_001243856	ZNF879	zinc finger protein 879
NM_001279835	CYB5R4	cytochrome b5 reductase 4
NM_001114624	FIG4	FIG4 phosphoinositide 5-phosphatase
NM_001160051	DUSP22	dual specificity phosphatase 22
NM_001246463	FARS2	phenylalanyl-tRNA synthetase 2, mitochondrial
NM_001009041	CMAH	cytidine monophospho-N-acetylneuraminic acid hydroxylase
NM_001280482	ABHD16A	abhydrolase domain containing 16A, phospholipase
NM_001009065	MAPK14	mitogen-activated protein kinase 14
NM_001246514	KLHDC3	kelch domain containing 3
NM_001280269	CAPN11	calpain 11
NM_001105241	RCAN2	regulator of calcineurin 2
NM_001280343	EFHC1	EF-hand domain containing 1
NM_001160295	FBXO9	F-box protein 9
NM_001246625	ELOVL5	ELOVL fatty acid elongase 5
NM_001279797	PGM3	phosphoglucomutase 3
NM_001279969	RARS2	arginyl-tRNA synthetase 2, mitochondrial
NM_001251907	AKIRIN2	akirin 2
NM_001246370	FHL5	four and a half LIM domains 5
NM_001246480	WASF1	WASP family member 1
NM_001080784	ERVFRD-1	endogenous retrovirus group FRD member 1, envelope
NM_001251896	ADTRP	androgen dependent TFPI regulating protein
NM_001280226	MYLIP	myosin regulatory light chain interacting protein
NM_001246432	HDGFL1	HDGF like 1
NM_001008991	ALDH5A1	aldehyde dehydrogenase 5 family member A1
NM_001280164	ZNF322	zinc finger protein 322
NM_001195266	ZKSCAN8	zinc finger with KRAB and SCAN domains 8
NM_001243897	PGBD1	piggyBac transposable element derived 1
NM_001145825	GPX6	glutathione peroxidase 6
NM_001256230	GPX5	glutathione peroxidase 5
NM_001280384	LOC462525	olfactory receptor 2H1-like
NM_001129198	PATR-F	major histocompatibility complex, class I, F
NM_001045512	PATR-G	MHC class Ib
NM_001045498	PATR-E	major histocompatibility complex, class I, E
NM_001009009	CCHCR1	coiled-coil alpha-helical rod protein 1
NM_001252041	POU5F1	POU class 5 homeobox 1
NM_001012439	PATR-C	major histocompatibility complex, class I, C
NM_001009081	PATR-B	major histocompatibility complex, class I, B
NM_001009016	NCR3	natural cytotoxicity triggering receptor 3
NM_001244703	C5H6orf47	chromosome 5 C6orf47 homolog
NM_001246622	GPANK1	G-patch domain and ankyrin repeats 1
NM_001009169	CFB	complement factor B
NM_001320161	C4A	complement C4A (Chido/Rodgers blood group)
NM_001279998	TSBP1	testis expressed basic protein 1
NM_001134339	PATR-DRA	major histocompatibility complex, class II, DR alpha
NM_001271071	PATR-DQB1	major histocompatibility complex, class II, DQ beta 1
NM_001130471	PATR-DOB	major histocompatibility complex, class II, DO beta
NM_001134342	PATR-DMB	major histocompatibility complex, class II, DM beta
NM_001279850	SLC39A7	solute carrier family 39 member 7
NM_001280317	PHF1	PHD finger protein 1
NM_001246496	HMGA1	high mobility group AT-hook 1
NM_001034089	MAPK13	mitogen-activated protein kinase 13
NM_001246436	PPIL1	peptidylprolyl isomerase like 1
NM_001280374	PI16	peptidase inhibitor 16
NM_001280280	RNF8	ring finger protein 8
NM_001246490	MED20	mediator complex subunit 20
NM_001280172	TJAP1	tight junction associated protein 1
NM_001280256	MAD2L1BP	MAD2L1 binding protein
NM_001280457	HSP90AB1	heat shock protein 90 alpha family class B member 1
NM_001009033	RHAG	Rh associated glycoprotein
NM_001246639	PTP4A1	protein tyrosine phosphatase 4A1
NM_001279895		
NM_001243863	KHDC3L	KH domain containing 3 like, subcortical maternal complex member
NM_001009165	EEF1A1	eukaryotic translation elongation factor 1 alpha 1
NM_001243849	COX7A2	cytochrome c oxidase subunit 7A2
NM_001246392	TUBE1	tubulin epsilon 1
NM_001098573	ECHDC1	ethylmalonyl-CoA decarboxylase 1
NM_001280311	CCN2	cellular communication network factor 2
NM_001252509	RPS12	ribosomal protein S12
NM_001302422	SGK1	serum/glucocorticoid regulated kinase 1
NM_001280157	LTV1	LTV1 ribosome biogenesis factor
NM_001280529	EZR	ezrin
NM_001246572	TCP1	t-complex 1
NM_001279825	PNLDC1	PARN like ribonuclease domain containing exonuclease 1
NM_001104607	TBP	TATA-box binding protein
NM_001135847	ST7	suppression of tumorigenicity 7
NM_001251861	CYTH3	cytohesin 3
NM_001280309	CCZ1B	CCZ1 homolog B, vacuolar protein trafficking and biogenesis associated
NM_001280329	ETV1	ETS variant transcription factor 1
NM_001246656	PALS2	protein associated with LIN7 2, MAGUK p55 family member
NM_001246611	CPVL	carboxypeptidase vitellogenic like
NM_001199079	PLEKHA8	pleckstrin homology domain containing A8
NM_001280478	GARS1	glycyl-tRNA synthetase 1
NM_001009103	SEPTIN7	septin 7
NM_001197121	SEPTIN7	septin 7
NM_001246467	TPST1	tyrosylprotein sulfotransferase 1
NM_001280264	CCDC146	coiled-coil domain containing 146
NM_001251889	DLX6	distal-less homeobox 6
NM_001280431	KPNA7	karyopherin subunit alpha 7
NM_001093777	CYP3A5	cytochrome P450 family 3 subfamily A member 5
NM_001280417	DNAJC2	DnaJ heat shock protein family (Hsp40) member C2
NM_001279947	SRPK2	SRSF protein kinase 2
NM_001009020	FOXP2	forkhead box P2
NM_001135830	MET	MET proto-oncogene, receptor tyrosine kinase
NM_001135817	CAPZA2	capping actin protein of muscle Z-line subunit alpha 2
NM_001135848	WNT2	Wnt family member 2
NM_001009035	ASZ1	ankyrin repeat, SAM and basic leucine zipper domain containing 1
NM_001079917	CFTR	CF transmembrane conductance regulator
NM_001280210	TMEM209	transmembrane protein 209
NM_001246604	CUL1	cullin 1
NM_001280412	SUN1	Sad1 and UNC84 domain containing 1
NM_001009945	ACTB	actin beta
NM_001246381	RAC1	Rac family small GTPase 1
NM_001079924	NDUFA4	NDUFA4 mitochondrial complex associated
NM_001009050	TWIST1	twist family bHLH transcription factor 1
NM_001280512	CDCA7L	cell division cycle associated 7 like
NM_001135595	HOXA7	homeobox A7
NM_001280442	TAX1BP1	Tax1 binding protein 1
NM_001251840	COA1	cytochrome c oxidase assembly factor 1
NM_001243954	YAE1	YAE1 maturation factor of ABCE1
NM_001246468	POLD2	DNA polymerase delta 2, accessory subunit
NM_001251972	MRPS17	mitochondrial ribosomal protein S17
NM_001242429	CRCP	CGRP receptor component
NM_001280480	DTX2	deltex E3 ubiquitin ligase 2
NM_001280333	CYP51A1	cytochrome P450 family 51 subfamily A member 1
NM_001304539	ERVW-1	endogenous retrovirus group W member 1, envelope
NM_001251897	FAM133B	family with sequence similarity 133 member B
NM_001172427	PEG10	paternally expressed 10
NM_001172426	PEG10	paternally expressed 10
NM_001302445	PEG10	paternally expressed 10
NM_001302444	PEG10	paternally expressed 10
NM_001246531	PDK4	pyruvate dehydrogenase kinase 4
NM_001280402	ASNS	asparagine synthetase (glutamine-hydrolyzing)
NM_001252551	BRI3	brain protein I3
