raw_ids	SYMBOL	GENENAME
NM_001302822	GHRL	ghrelin and obestatin prepropeptide
NM_001302823	GHRL	ghrelin and obestatin prepropeptide
NM_001302824	GHRL	ghrelin and obestatin prepropeptide
NM_001302825	GHRL	ghrelin and obestatin prepropeptide
NM_001134944	GHRL	ghrelin and obestatin prepropeptide
NM_001134945	GHRL	ghrelin and obestatin prepropeptide
NM_001134946	GHRL	ghrelin and obestatin prepropeptide
NM_001136232	SEC13	SEC13 homolog, nuclear pore and COPII coat complex component
NM_001136026	SEC13	SEC13 homolog, nuclear pore and COPII coat complex component
NM_030673	SEC13	SEC13 homolog, nuclear pore and COPII coat complex component
NM_183352	SEC13	SEC13 homolog, nuclear pore and COPII coat complex component
NM_001278946	SEC13	SEC13 homolog, nuclear pore and COPII coat complex component
NM_001317406	SLC6A11	solute carrier family 6 member 11
NM_001098212	HRH1	histamine receptor H1
NM_001098211	HRH1	histamine receptor H1
NM_000861	HRH1	histamine receptor H1
NM_001284391	VGLL4	vestigial like family member 4
NM_001128221	VGLL4	vestigial like family member 4
NM_001128220	VGLL4	vestigial like family member 4
NM_001128219	VGLL4	vestigial like family member 4
NM_001394474	TAMM41	TAM41 mitochondrial translocator assembly and maintenance homolog
NM_001366031	TAMM41	TAM41 mitochondrial translocator assembly and maintenance homolog
NM_003256	TIMP4	TIMP metallopeptidase inhibitor 4
NM_001354668	PPARG	peroxisome proliferator activated receptor gamma
NM_001374265	PPARG	peroxisome proliferator activated receptor gamma
NM_015869	PPARG	peroxisome proliferator activated receptor gamma
NM_001145394	TSEN2	tRNA splicing endonuclease subunit 2
NM_001145393	TSEN2	tRNA splicing endonuclease subunit 2
NM_001321277	TSEN2	tRNA splicing endonuclease subunit 2
NM_001145392	TSEN2	tRNA splicing endonuclease subunit 2
NM_001321279	TSEN2	tRNA splicing endonuclease subunit 2
NM_025265	TSEN2	tRNA splicing endonuclease subunit 2
NM_001321278	TSEN2	tRNA splicing endonuclease subunit 2
